lead_score,lead_reasons,name,category,address,phone,phone_e164,phone_valid,whatsapp,business_status,last_review,website,has_website,rating,reviews,search_query,search_location,scraped_date,maps_url
6,No website | No reviews,Mobile Mechanic R&R,Taller de automóviles," 2625 NW 22nd Ct, Miami, FL 33142, Estados Unidos",+1 305-218-9761,+13052189761,True,https://wa.me/13052189761,open,,,False,,,,,2026-06-10,https://www.google.com/maps/place/Mobile+Mechanic+R%26R/data=!4m7!3m6!1s0x88d9b7f803c3f2fd:0xd3588cc28ab54db6!8m2!3d25.8006936!4d-80.2325485!16s%2Fg%2F11sscszdz6!19sChIJ_fLDA_i32YgRtk21isKMWNM
6,No website | No reviews,SEGUROS & FIANZAS,Insurance agency," Monterrey 78, Roma Nte., Cuauhtémoc, 06700 Ciudad de México, CDMX",55 5506 2245,+525555062245,True,https://wa.me/525555062245,open,,,False,None,None,agencia de seguros,Monterrey Mexico,2026-06-11,https://www.google.com/maps/place/SEGUROS+%26+FIANZAS/data=!4m7!3m6!1s0x85d1ff39d174b36b:0x8442bb52d34b1a8c!8m2!3d19.4195187!4d-99.164557!16s%2Fg%2F11jcmlbf0n!19sChIJa7N00Tn_0YURjBpL01K7QoQ
6,No website | No reviews,Asesor Patrimonial de Seguros Monterrey,Life insurance agency," Av. P.º de la Reforma 342, Juárez, Cuauhtémoc, 06600 Ciudad de México, CDMX",55 6287 4899,+525562874899,True,https://wa.me/525562874899,open,,,False,None,None,agencia de seguros,Monterrey Mexico,2026-06-11,https://www.google.com/maps/place/Asesor+Patrimonial+de+Seguros+Monterrey/data=!4m7!3m6!1s0x85d1ff7cd01e78af:0xd7cfa60764a0b72d!8m2!3d19.4257786!4d-99.1674533!16s%2Fg%2F11x04cfbyh!19sChIJr3ge0Hz_0YURLbegZAemz9c
6,No website | No reviews,Yetcargo,Trucking company," Av Chapultepec 540, Roma Nte., Cuauhtémoc, 06700 Ciudad de México, CDMX",55 4606 2278,+525546062278,True,https://wa.me/525546062278,open,,,False,None,None,empresa de transporte de carga,Ciudad de Mexico,2026-06-11,https://www.google.com/maps/place/Yetcargo/data=!4m7!3m6!1s0x85d1ff250da86c09:0x9babf0ed63549902!8m2!3d19.4207015!4d-99.1748971!16s%2Fg%2F11c2qr_txx!19sChIJCWyoDSX_0YURAplUY-3wq5s
6,No website | No reviews,Transporte Refrigerado FROST,Trucking company," Av. Nuevo León 180, Hipódromo, Cuauhtémoc, 06100 Ciudad de México, CDMX",56 2008 0889,+525620080889,True,https://wa.me/525620080889,open,,,False,None,None,empresa de transporte de carga,Ciudad de Mexico,2026-06-11,https://www.google.com/maps/place/Transporte+Refrigerado+FROST/data=!4m7!3m6!1s0x85d1ff59350b47c1:0x5709bc0cd05f5eb5!8m2!3d19.4070195!4d-99.1717766!16s%2Fg%2F11l5kgb41w!19sChIJwUcLNVn_0YURtV5f0Ay8CVc
6,No website | No reviews,Transporte de Carga en México,Wholesaler," Chopo 589, Arenal, Azcapotzalco, 02980 Atzcapotzalco, CDMX",56 1088 1025,+525610881025,True,https://wa.me/525610881025,open,,,False,None,None,empresa de transporte de carga,Ciudad de Mexico,2026-06-11,https://www.google.com/maps/place/Transporte+de+Carga+en+M%C3%A9xico/data=!4m7!3m6!1s0x85d1f8e4a40e67a7:0xb021c133e8dc1649!8m2!3d19.4667917!4d-99.1515736!16s%2Fg%2F11f4pvjfcy!19sChIJp2cOpOT40YURSRbc6DPBIbA
6,No website | No reviews,TRANSPORTES MEMPHIS,Trucking company," Calle Nte. 67 4789-12, Obrero Popular, Azcapotzalco, 02840 Ciudad de México, CDMX",55 3523 6880,+525535236880,True,https://wa.me/525535236880,open,,,False,None,None,empresa de transporte de carga,Ciudad de Mexico,2026-06-11,https://www.google.com/maps/place/TRANSPORTES+MEMPHIS/data=!4m7!3m6!1s0x85d1f89186644eef:0x14987406402bbdaf!8m2!3d19.464417!4d-99.1736539!16s%2Fg%2F1264gkklw!19sChIJ705khpH40YURr70rQAZ0mBQ
6,No website | No reviews,Ruiz Freight and Transport,Shipping company," Lago Trasimeno 208, Los Manzanos, Miguel Hidalgo, 11460 Ciudad de México, CDMX",55 4160 1500,+525541601500,True,https://wa.me/525541601500,open,,,False,None,None,empresa de transporte de carga,Ciudad de Mexico,2026-06-11,https://www.google.com/maps/place/Ruiz+Freight+and+Transport/data=!4m7!3m6!1s0x85d1f8a4134356e7:0xa90c6c544a57449c!8m2!3d19.4475723!4d-99.1830456!16s%2Fg%2F1td2h7kf!19sChIJ51ZDE6T40YURnERXSlRsDKk
6,No website | No reviews,Transportes Fraylescanos S.A. de C.V.,Trucking company," Estaño 33, Maza, Cuauhtémoc, 06270 Ciudad de México, CDMX",55 5526 2220,+525555262220,True,https://wa.me/525555262220,open,,,False,None,None,empresa de transporte de carga,Ciudad de Mexico,2026-06-11,https://www.google.com/maps/place/Transportes+Fraylescanos+S.A.+de+C.V./data=!4m7!3m6!1s0x85d1f93e45bce88b:0x625910a88e22d3ae!8m2!3d19.4552949!4d-99.1270372!16s%2Fg%2F1td05d8t!19sChIJi-i8RT750YURrtMijqgQWWI
6,No website | 62 reviews,ABOGADO & ASOCIADOS DESPACHO JURIDICO PODER LEGAL,Criminal justice attorney," Av. 8 de Julio 69, Zona Centro, 44100 Guadalajara, Jal.",33 1637 2931,+523316372931,True,https://wa.me/523316372931,open,5 months ago,,False,None,62,despacho juridico,Guadalajara Mexico,2026-06-11,https://www.google.com/maps/place/ABOGADO+%26+ASOCIADOS+DESPACHO+JURIDICO+PODER+LEGAL/data=!4m7!3m6!1s0x8428b125d96283a3:0x22b1b8684c78f56!8m2!3d20.6754317!4d-103.3523021!16s%2Fg%2F11w7nlnfft!19sChIJo4Ni2SWxKIQRVo_HhIYbKwI
6,No website | No reviews,Despacho Jurídico Ornelas y Asociados,Lawyer," José Maria Vigil, Italia 2370, Providencia, 44648 Guadalajara, Jal.",33 2254 6929,+523322546929,True,https://wa.me/523322546929,open,,,False,None,None,despacho juridico,Guadalajara Mexico,2026-06-11,https://www.google.com/maps/place/Despacho+Jur%C3%ADdico+Ornelas+y+Asociados/data=!4m7!3m6!1s0x8428af7238e9b02f:0xd052ab4fe1454255!8m2!3d20.6899962!4d-103.3765431!16s%2Fg%2F11q8y2vpdh!19sChIJL7DpOHKvKIQRVUJF4U-rUtA
6,No website | No reviews,Bufete Jurídico Ovalles & Asociados,Lawyer," C. Andorra 2466, Santa Elena Estadio, 44230 Guadalajara, Jal.",33 3107 8154,+523331078154,True,https://wa.me/523331078154,open,,,False,None,None,despacho juridico,Guadalajara Mexico,2026-06-11,https://www.google.com/maps/place/Bufete+Jur%C3%ADdico+Ovalles+%26+Asociados/data=!4m7!3m6!1s0x8428b1b1d33065d5:0x86f20904643c62ba!8m2!3d20.7103474!4d-103.3362786!16s%2Fg%2F11zb75_lzr!19sChIJ1WUw07GxKIQRumI8ZAQJ8oY
6,No website | No reviews,Jurídico Ruiz,General practice attorney," C. Manuel Gutiérrez Nájera 1218, Miraflores, 44270 Guadalajara, Jal.",33 1447 4428,+523314474428,True,https://wa.me/523314474428,open,,,False,None,None,despacho juridico,Guadalajara Mexico,2026-06-11,https://www.google.com/maps/place/Jur%C3%ADdico+Ruiz/data=!4m7!3m6!1s0x8428b11507fb1217:0x66718055d8d581f2!8m2!3d20.6954366!4d-103.3443183!16s%2Fg%2F11q1p0x1lb!19sChIJFxL7BxWxKIQR8oHV2FWAcWY
6,No website | No reviews,Despacho Velasco y Asociados,Lawyer," Interior 1303, Av. 16 de Septiembre 730-piso 13, Mexicaltzingo, 44180 Guadalajara, Jal.",33 1520 6141,+523315206141,True,https://wa.me/523315206141,open,,,False,None,None,despacho juridico,Guadalajara Mexico,2026-06-11,https://www.google.com/maps/place/Despacho+Velasco+y+Asociados/data=!4m7!3m6!1s0x8428b300018b9715:0xa571165e5c1e5b35!8m2!3d20.6647619!4d-103.3492305!16s%2Fg%2F11ysw_yl37!19sChIJFZeLAQCzKIQRNVseXF4WcaU
6,No website | No reviews,Bufete Jurídico,Legal services," C. Pavo 135, Zona Centro, 44100 Guadalajara, Jal.",,,False,,open,,,False,None,None,despacho juridico,Guadalajara Mexico,2026-06-11,https://www.google.com/maps/place/Bufete+Jur%C3%ADdico/data=!4m7!3m6!1s0x8428b1fc9b2174c5:0xe31c6da3db0760bf!8m2!3d20.6744793!4d-103.3534215!16s%2Fg%2F1tx15phh!19sChIJxXQhm_yxKIQRv2AH26NtHOM
6,No website | No reviews,Corporativo Jurídico Magallón y Asociados,General practice attorney," C. Chihuahua 1092, La Guadalupana, 44260 Guadalajara, Jal.",33 3114 4864,+523331144864,True,https://wa.me/523331144864,open,,,False,None,None,despacho juridico,Guadalajara Mexico,2026-06-11,https://www.google.com/maps/place/Corporativo+Jur%C3%ADdico+Magall%C3%B3n+y+Asociados/data=!4m7!3m6!1s0x8428b1f2b91438db:0x92a8a8056a8886a5!8m2!3d20.7024579!4d-103.3499839!16s%2Fg%2F11fggcwsyy!19sChIJ2zgUufKxKIQRpYaIagWoqJI
6,No website | No reviews,Notaría Pública No. 51,Legal services," Av. 3 Poniente 2504, San Matías, 72090 Heroica Puebla de Zaragoza, Pue.",222 231 0388,+522222310388,True,https://wa.me/522222310388,open,,,False,None,None,notaria publica,Puebla Mexico,2026-06-11,https://www.google.com/maps/place/Notar%C3%ADa+P%C3%BAblica+No.+51/data=!4m7!3m6!1s0x85cfc12a726f0261:0xf1cad7fb9780f19d!8m2!3d19.0531706!4d-98.2174103!16s%2Fg%2F1tfhgrj4!19sChIJYQJvcirBz4URnfGAl_vXyvE
6,No website | No reviews,Notary Public 6,Legal services," C. Oriental 6, La Paz, 72160 Heroica Puebla de Zaragoza, Pue.",222 296 6014,+522222966014,True,https://wa.me/522222966014,open,,,False,None,None,notaria publica,Puebla Mexico,2026-06-11,https://www.google.com/maps/place/Notary+Public+6/data=!4m7!3m6!1s0x85cfc6d646ff1ecd:0xd7128eea8d17214c!8m2!3d19.0564673!4d-98.2311451!16s%2Fg%2F1ptysh9rj!19sChIJzR7_RtbGz4URTCEXjeqOEtc
6,No website | No reviews,Notaria Pública No. 7,Notary public," C. 16 de Septiembre 1509, El Carmen, 72530 Heroica Puebla de Zaragoza, Pue.",222 237 9715,+522222379715,True,https://wa.me/522222379715,open,,,False,None,None,notaria publica,Puebla Mexico,2026-06-11,https://www.google.com/maps/place/Notaria+P%C3%BAblica+No.+7/data=!4m7!3m6!1s0x85cfc0c2f4338e9f:0xa6d2daad84052013!8m2!3d19.0385021!4d-98.2021735!16s%2Fg%2F11bbrjb8w6!19sChIJn44z9MLAz4UREyAFhK3a0qY
6,No website | No reviews,Public Notary 49,Legal services," C. 11 Sur 5103, Prados Agua Azul, 72430 Heroica Puebla de Zaragoza, Pue.",222 240 9337,+522222409337,True,https://wa.me/522222409337,open,,,False,None,None,notaria publica,Puebla Mexico,2026-06-11,https://www.google.com/maps/place/Public+Notary+49/data=!4m7!3m6!1s0x85cfc0b504c2b6f9:0x842cc4506261fef9!8m2!3d19.0262764!4d-98.2191788!16s%2Fg%2F1ptwhfp01!19sChIJ-bbCBLXAz4UR-f5hYlDELIQ
6,No website | No reviews,Notaria Publica No. 9,Notary public," C. 16 de Septiembre 2706, El Carmen, 72530 Heroica Puebla de Zaragoza, Pue.",222 243 0941,+522222430941,True,https://wa.me/522222430941,open,,,False,None,None,notaria publica,Puebla Mexico,2026-06-11,https://www.google.com/maps/place/Notaria+Publica+No.+9/data=!4m7!3m6!1s0x85cfc0c4075c8b6f:0xf3d0ee9e1147eb45!8m2!3d19.0340153!4d-98.2045622!16s%2Fg%2F1tgcs6nd!19sChIJb4tcB8TAz4URRetHEZ7u0PM
6,No website | No reviews,Fletes y Mudanzas local y foráneos,Moving service," Calle Atlixco, Juan de la Barrera 14, Colonia Condesa, Cuauhtémoc, 06140 Ciudad de México, CDMX",55 2090 2639,+525520902639,True,https://wa.me/525520902639,open,,,False,None,None,fletes y mudanzas,Ciudad de Mexico,2026-06-11,https://www.google.com/maps/place/Fletes+y+Mudanzas+local+y+for%C3%A1neos/data=!4m7!3m6!1s0x85d1ffc6028d700d:0x4fa51fdbc9ad304a!8m2!3d19.4150202!4d-99.1726377!16s%2Fg%2F11rjvlk5jl!19sChIJDXCNAsb_0YURSjCtydsfpU8
6,No website | No reviews,FLETES Y MUDANZAS CDMX,Moving service," PONIENTE 125 A. 130, INT. 5 PB. COL. NONOALCO, Mixcoac, Benito Juárez, 03910 Ciudad de México, CDMX",55 5563 7027,+525555637027,True,https://wa.me/525555637027,open,,,False,None,None,fletes y mudanzas,Ciudad de Mexico,2026-06-11,https://www.google.com/maps/place/FLETES+Y+MUDANZAS+CDMX/data=!4m7!3m6!1s0x85d201e4c86ff9af:0x38d576936547cccb!8m2!3d19.372491!4d-99.1944821!16s%2Fg%2F11rbstcbwx!19sChIJr_lvyOQB0oURy8xHZZN21Tg
6,No website | No reviews,Mudanzas y Transportes en Miguel Hidalgo,Moving service," Felipe Carrillo Puerto 403, Tacuba, Miguel Hidalgo, 11410 Ciudad de México, CDMX",55 1684 1501,+525516841501,True,https://wa.me/525516841501,open,,,False,None,None,fletes y mudanzas,Ciudad de Mexico,2026-06-11,https://www.google.com/maps/place/Mudanzas+y+Transportes+en+Miguel+Hidalgo/data=!4m7!3m6!1s0x85d1f9709dc98dad:0x3a18c1b8644b0530!8m2!3d19.4526741!4d-99.1880262!16s%2Fg%2F11n0sfdb1n!19sChIJrY3JnXD50YURMAVLZLjBGDo
6,No website | No reviews,Fletes y Mudanzas CMS,Moving service," C. Gabino Barreda 24, San Rafael, Cuauhtémoc, 06470 Ciudad de México, CDMX",55 3146 6819,+525531466819,True,https://wa.me/525531466819,open,,,False,None,None,fletes y mudanzas,Ciudad de Mexico,2026-06-11,https://www.google.com/maps/place/Fletes+y+Mudanzas+CMS/data=!4m7!3m6!1s0x85d1f8c8da73556d:0x4e77fe2b2c99214f!8m2!3d19.4410871!4d-99.1629298!16s%2Fg%2F11f2wbkzc0!19sChIJbVVz2sj40YURTyGZLCv-d04
6,No website | No reviews,Mudanzas y fletes económicas,Moving service," C. Dr. José María Vértiz 625-local A, Narvarte Oriente, Benito Juárez, 03023 Ciudad de México, CDMX",55 1193 8992,+525511938992,True,https://wa.me/525511938992,open,,,False,None,None,fletes y mudanzas,Ciudad de Mexico,2026-06-11,https://www.google.com/maps/place/Mudanzas+y+fletes+econ%C3%B3micas/data=!4m7!3m6!1s0x85d1ff0ecf4459c5:0xbcbc70a7f5cf9bcf!8m2!3d19.3984768!4d-99.1510421!16s%2Fg%2F11w1k78_q3!19sChIJxVlEzw7_0YURz5vP9adwvLw
6,No website | No reviews,agencia de mudanzas economicas en la ciudad de mexico,Moving and storage service," Calz. Ignacio Zaragoza 200, 10 de Mayo, Venustiano Carranza, 15290 Ciudad de México, CDMX",55 6227 2517,+525562272517,True,https://wa.me/525562272517,open,,,False,None,None,fletes y mudanzas,Ciudad de Mexico,2026-06-11,https://www.google.com/maps/place/agencia+de+mudanzas+economicas+en+la+ciudad+de+mexico/data=!4m7!3m6!1s0x85d1ff065c98df2b:0xf7f27316d5b8d12e!8m2!3d19.429995!4d-99.1144839!16s%2Fg%2F11gsg49rpf!19sChIJK9-YXAb_0YURLtG41RZz8vc
6,No website | No reviews,Fletes y mudanzas Tellez,Moving and storage service," Segunda cerrada, Calz México-Tacuba, Anáhuac I Secc., Anáhuac I Secc, Miguel Hidalgo, 11320 Ciudad de México, CDMX",55 7907 8109,+525579078109,True,https://wa.me/525579078109,open,,,False,None,None,fletes y mudanzas,Ciudad de Mexico,2026-06-11,https://www.google.com/maps/place/Fletes+y+mudanzas+Tellez/data=!4m7!3m6!1s0x85d1f91fae3202f3:0x4965c8eee9fc0eaf!8m2!3d19.4475513!4d-99.1707426!16s%2Fg%2F11pc9kp8cx!19sChIJ8wIyrh_50YURrw786e7IZUk
6,No website | No reviews,"Fletes y mudanzas ""EL NEGRO""",Moving service," cabomaltagm@gmail.com, Doctores, Cuauhtémoc, 06720 Ciudad de México, CDMX",56 4821 0518,+525648210518,True,https://wa.me/525648210518,open,,,False,None,None,fletes y mudanzas,Ciudad de Mexico,2026-06-11,https://www.google.com/maps/place/Fletes+y+mudanzas+%22EL+NEGRO%22/data=!4m7!3m6!1s0x85d1ffe36a10f337:0x46a39088846d88f1!8m2!3d19.4157308!4d-99.1465896!16s%2Fg%2F11kc7y5qsc!19sChIJN_MQauP_0YUR8YhthIiQo0Y
6,No website | No reviews,Mudanzas y fletes económicas,Shipping service," Nicolás San Juan 552, Narvarte Poniente, Benito Juárez, 03020 Ciudad de México, CDMX",55 2352 4153,+525523524153,True,https://wa.me/525523524153,open,,,False,None,None,fletes y mudanzas,Ciudad de Mexico,2026-06-11,https://www.google.com/maps/place/Mudanzas+y+fletes+econ%C3%B3micas/data=!4m7!3m6!1s0x85d1ff97f41f63b5:0xc71ff2dbda4d02e6!8m2!3d19.3922981!4d-99.161138!16s%2Fg%2F11tg72p82h!19sChIJtWMf9Jf_0YUR5gJN2tvyH8c
6,No website | No reviews,Mudanzas Téllez,Moving service," Manuel María Contreras 19, San Rafael, Cuauhtémoc, 06470 Ciudad de México, CDMX",55 1854 8159,+525518548159,True,https://wa.me/525518548159,open,,,False,None,None,fletes y mudanzas,Ciudad de Mexico,2026-06-11,https://www.google.com/maps/place/Mudanzas+T%C3%A9llez/data=!4m7!3m6!1s0x85d1f9c0e5343ee1:0xbf867dcaf86889d3!8m2!3d19.4413578!4d-99.1643155!16s%2Fg%2F11p5mv9w97!19sChIJ4T405cD50YUR04lo-Mp9hr8
6,No website | No reviews,"Transportes Herrera Fletes y Mudanzas Locales y Foráneos, Envíos y Maniobras",Trucking company," Colonia Obrera, Cuauhtémoc, 06800 Mexico City",55 6071 3485,+525560713485,True,https://wa.me/525560713485,open,,,False,None,None,fletes y mudanzas,Ciudad de Mexico,2026-06-11,"https://www.google.com/maps/place/Transportes+Herrera+Fletes+y+Mudanzas+Locales+y+For%C3%A1neos,+Env%C3%ADos+y+Maniobras/data=!4m7!3m6!1s0x85d1ffbd9b6bc9f7:0xd349cd36c5a43a32!8m2!3d19.4140185!4d-99.1386681!16s%2Fg%2F11y45z7l11!19sChIJ98lrm73_0YURMjqkxTbNSdM"
6,No website | No reviews,Fletes y mudanzas economicas El Mai,Moving service," Chimalpopoca 50, Centro, Cuauhtémoc, 06080 Ciudad de México, CDMX",55 8409 6354,+525584096354,True,https://wa.me/525584096354,open,,,False,None,None,fletes y mudanzas,Ciudad de Mexico,2026-06-11,https://www.google.com/maps/place/Fletes+y+mudanzas+economicas+El+Mai/data=!4m7!3m6!1s0x85d1ff7824d4387b:0x67e31947233a9e97!8m2!3d19.4225246!4d-99.1403348!16s%2Fg%2F11twphwq05!19sChIJezjUJHj_0YURl546I0cZ42c
6,No website | No reviews,FLETES Y MUDANZAS,Transportation service," Lago Winnipeg 104-int 11, Tacuba, Miguel Hidalgo, 11410 Ciudad de México, CDMX",55 3123 6760,+525531236760,True,https://wa.me/525531236760,open,,,False,None,None,fletes y mudanzas,Ciudad de Mexico,2026-06-11,https://www.google.com/maps/place/FLETES+Y+MUDANZAS/data=!4m7!3m6!1s0x85d2034576d2d463:0xfef5890ce6e75cbe!8m2!3d19.455001!4d-99.1923175!16s%2Fg%2F11y4kkh5qb!19sChIJY9TSdkUD0oURvlzn5gyJ9f4
6,No website | No reviews,Fletes y mudanzas Teo,Moving service," Leopoldo González Sáenz 3173_a, Balcones de Alta Vista, 64760 Monterrey, N.L.",81 2469 3877,+528124693877,True,https://wa.me/528124693877,open,,,False,None,None,fletes y mudanzas,Monterrey Mexico,2026-06-11,https://www.google.com/maps/place/Fletes+y+mudanzas+Teo/data=!4m7!3m6!1s0x8662bf28435c4ff1:0x9ff8f0e865a005af!8m2!3d25.6386383!4d-100.2968201!16s%2Fg%2F11p56qtckk!19sChIJ8U9cQyi_YoYRrwWgZejw-J8
6,No website | No reviews,Fletes y Mudanzas Rodriguez MR,Moving service," San Bernabé (Fomerrey 51), 64109 Monterrey, Nuevo Leon",81 1008 1681,+528110081681,True,https://wa.me/528110081681,open,,,False,None,None,fletes y mudanzas,Monterrey Mexico,2026-06-11,https://www.google.com/maps/place/Fletes+y+Mudanzas+Rodriguez+MR/data=!4m7!3m6!1s0x86629747025e8fcb:0xb6cd345d4609ed2d!8m2!3d25.7557535!4d-100.3901226!16s%2Fg%2F11hymbz0s4!19sChIJy49eAkeXYoYRLe0JRl00zbY
6,No website | No reviews,Transportes Solis,Transportation service," Manuel María del Llano 2003, Obrera, 64010 Monterrey, N.L.",81 3470 1721,+528134701721,True,https://wa.me/528134701721,open,,,False,None,None,fletes y mudanzas,Monterrey Mexico,2026-06-11,https://www.google.com/maps/place/Transportes+Solis/data=!4m7!3m6!1s0x866295349e779713:0xb93794cb28453e26!8m2!3d25.676842!4d-100.2955412!16s%2Fg%2F11s222wd4v!19sChIJE5d3njSVYoYRJj5FKMuUN7k
6,No website | No reviews,MUDANZAS FYMI - SERVICIO ( LOCAL Y NACIONAL ),Trucking company," 16 De Septiembre Poniente 609 609, 64720 Monterrey, N.L.",81 8343 6827,+528183436827,True,https://wa.me/528183436827,open,,,False,None,None,fletes y mudanzas,Monterrey Mexico,2026-06-11,https://www.google.com/maps/place/MUDANZAS+FYMI+-+SERVICIO+%28+LOCAL+Y+NACIONAL+%29/data=!4m7!3m6!1s0x8662be3182f22f81:0x6a8c69aacad27bf3!8m2!3d25.6629868!4d-100.3206401!16s%2Fg%2F1v9t_b5k!19sChIJgS_ygjG-YoYR83vSyqppjGo
6,No website | No reviews,"Central De Fletes Monterrey, S.a. De C.v.",Moving service," San José 83, San Martin Xochinahuac, Azcapotzalco, 02120 Ciudad de México, CDMX",,,False,,open,,,False,None,None,fletes y mudanzas,Monterrey Mexico,2026-06-11,"https://www.google.com/maps/place/Central+De+Fletes+Monterrey,+S.a.+De+C.v./data=!4m7!3m6!1s0x85d2029f4453565d:0x7d7958002f24a419!8m2!3d19.4999528!4d-99.194091!16s%2Fg%2F11gf0p5krs!19sChIJXVZTRJ8C0oURGaQkLwBYeX0"
6,No website | No reviews,Fletes Mercado Juarez,Moving service," Guerrero s/n, Centro, 64000 Monterrey, N.L.",81 8340 4417,+528183404417,True,https://wa.me/528183404417,open,,,False,None,None,fletes y mudanzas,Monterrey Mexico,2026-06-11,https://www.google.com/maps/place/Fletes+Mercado+Juarez/data=!4m7!3m6!1s0x8662958776757f55:0xfce4fbf97a5b5776!8m2!3d25.676355!4d-100.3131955!16s%2Fg%2F1tknkwf6!19sChIJVX91doeVYoYRdldbevn75Pw
6,No website | No reviews,Fletes y Mudanzas Torres,Moving service," Adolfo de La Huerta 402, Vista Montaña 1er Sector, 66216 San Pedro Garza García, N.L.",81 1107 1376,+528111071376,True,https://wa.me/528111071376,open,,,False,None,None,fletes y mudanzas,Monterrey Mexico,2026-06-11,https://www.google.com/maps/place/Fletes+y+Mudanzas+Torres/data=!4m7!3m6!1s0x866297daad8db077:0xd8cbe8ec06ad8c50!8m2!3d25.6795987!4d-100.4065931!16s%2Fg%2F1vppsyyr!19sChIJd7CNrdqXYoYRUIytBuzoy9g
6,No website | No reviews,Transportes fletes y mudanzas,Moving service," Las Pedreras (Fomerrey 106), 64235 Monterrey, Nuevo Leon",81 1981 0662,+528119810662,True,https://wa.me/528119810662,open,,,False,None,None,fletes y mudanzas,Monterrey Mexico,2026-06-11,https://www.google.com/maps/place/Transportes+fletes+y+mudanzas/data=!4m7!3m6!1s0x866295d55b64decf:0xeb92ee2f6028fe16!8m2!3d25.7483671!4d-100.3422152!16s%2Fg%2F11w_f94j74!19sChIJz95kW9WVYoYRFv4oYC_ukus
6,No website | No reviews,Mudat ~ Mudanzas y Fletes,Moving service," Av Paseo de los Leones 2001, Cumbres Madeira, 64349 Monterrey, N.L.",81 2379 8246,+528123798246,True,https://wa.me/528123798246,open,,,False,None,None,fletes y mudanzas,Monterrey Mexico,2026-06-11,https://www.google.com/maps/place/Mudat+~+Mudanzas+y+Fletes/data=!4m7!3m6!1s0x8662973ecc54e343:0x416a64a7c8a29b84!8m2!3d25.741772!4d-100.4128485!16s%2Fg%2F11q23y9kg1!19sChIJQ-NUzD6XYoYRhJuiyKdkakE
6,No website | No reviews,Fletes MTY,Moving and storage service," Salvador Díaz Mirón 3305, Hidalgo, 64290 Monterrey, N.L.",81 1070 8947,+528110708947,True,https://wa.me/528110708947,open,,,False,None,None,fletes y mudanzas,Monterrey Mexico,2026-06-11,https://www.google.com/maps/place/Fletes+MTY/data=!4m7!3m6!1s0x866295b93dbf73f5:0x45c0b5270db6a2d9!8m2!3d25.7067747!4d-100.3183872!16s%2Fg%2F11njwb2w_6!19sChIJ9XO_PbmVYoYR2aK2DSe1wEU
6,No website | No reviews,FLETES Y MUDANZAS PROFECIONALES,Moving service," Tenayuca 45, Vértiz Narvarte, Benito Juárez, 03600 Ciudad de México, CDMX",55 6327 9534,+525563279534,True,https://wa.me/525563279534,open,,,False,None,None,fletes y mudanzas,Monterrey Mexico,2026-06-11,https://www.google.com/maps/place/FLETES+Y+MUDANZAS+PROFECIONALES/data=!4m7!3m6!1s0x85d1ff2d26a5e331:0x52b7e28422a3bca1!8m2!3d19.3794556!4d-99.1583739!16s%2Fg%2F11yd8jf7sb!19sChIJMeOlJi3_0YURobyjIoTit1I
6,No website | No reviews,FLETES Y MUDANZAS MONTERRE,Moving service," Av. Prof. Moisés Sáenz local 3, Mitras Centro, 64460 Monterrey, N.L.",81 2887 9005,+528128879005,True,https://wa.me/528128879005,open,,,False,None,None,fletes y mudanzas,Monterrey Mexico,2026-06-11,https://www.google.com/maps/place/FLETES+Y+MUDANZAS+MONTERRE/data=!4m7!3m6!1s0x866295dfe7859e9f:0xe97e956e55427cee!8m2!3d25.6966048!4d-100.3484179!16s%2Fg%2F11nchf_y2r!19sChIJn56F59-VYoYR7nxCVW6Vfuk
6,No website | No reviews,MUDATE FÁCIL,Moving service,,222 255 6817,+522222556817,True,https://wa.me/522222556817,open,,,False,None,None,fletes y mudanzas,Puebla Mexico,2026-06-11,https://www.google.com/maps/place/MUDATE+F%C3%81CIL/data=!4m7!3m6!1s0x85cfc72df73febd7:0x361efc07f308460b!8m2!3d19.1656266!4d-98.2038621!16s%2Fg%2F11cjj7jwny!19sChIJ1-s_9y3Hz4URC0YI8wf8HjY
6,No website | No reviews,Fletes 14 sur,Moving service," De La 14 a Sur, Los Héroes Puebla 1° Sección, 72456 Heroica Puebla de Zaragoza, Pue.",222 905 3780,+522229053780,True,https://wa.me/522229053780,open,,,False,None,None,fletes y mudanzas,Puebla Mexico,2026-06-11,https://www.google.com/maps/place/Fletes+14+sur/data=!4m7!3m6!1s0x85cfbfbbaaf8bd49:0x3dfa557d289e730a!8m2!3d18.9813954!4d-98.2176987!16s%2Fg%2F11rwpnfhxg!19sChIJSb34qru_z4URCnOeKH1V-j0
6,No website | No reviews,Fletes y Mudanzas los Pekes,Transportation service," C. 10 Sur 6300, Bugambilias, 72580 Heroica Puebla de Zaragoza, Pue.",222 312 0966,+522223120966,True,https://wa.me/522223120966,open,,,False,None,None,fletes y mudanzas,Puebla Mexico,2026-06-11,https://www.google.com/maps/place/Fletes+y+Mudanzas+los+Pekes/data=!4m7!3m6!1s0x85cfbf7894e66719:0xeb7cbf4422c24b17!8m2!3d19.0075424!4d-98.2083684!16s%2Fg%2F11k56bchlr!19sChIJGWfmlHi_z4URF0vCIkS_fOs
