tier,lead_score,lead_reasons,name,category,cat_fit,address,phone,phone_e164,phone_valid,whatsapp,wa_listed,business_status,has_hours,last_review,review_age_days,photos,website,has_website,formal_name,rating,reviews,search_query,search_location,scraped_date,maps_url
B,5,Sitio web (formal) | Horario publicado | Rating 5.0,Vector Global Logistics Mexico,Logistics service,," Av. Revolución 3800-Suite 403, Torremolinos, 64850 Monterrey, N.L.",449 496 8988,+524494968988,True,https://wa.me/524494968988,False,open,True,,,,http://www.vectorgl.com/,True,False,5.0,,empresa de logistica,Monterrey Mexico,2026-06-20,https://www.google.com/maps/place/Vector+Global+Logistics+Mexico/data=!4m7!3m6!1s0x8662bf2a60f177d5:0x6eb6c279a27d445c!8m2!3d25.6376908!4d-100.2734873!16s%2Fg%2F11rspff9sf!19sChIJ1XfxYCq_YoYRXER9onnCtm4
B,5,Sitio web (formal) | Horario publicado | Rating 4.6,Senter Logistics,Freight forwarding service,," Torres Balzac, Blvd. Antonio L. Rodríguez 3080-Torre B, Santa María, 64650 Monterrey, N.L.",81 1658 5488,+528116585488,True,https://wa.me/528116585488,False,open,True,,,,https://senter.mx/,True,False,4.6,,empresa de logistica,Monterrey Mexico,2026-06-20,https://www.google.com/maps/place/Senter+Logistics/data=!4m7!3m6!1s0x8662bde60448a7a1:0xc75b14b3bc2664eb!8m2!3d25.6726627!4d-100.3891892!16s%2Fg%2F11dzdd2tzt!19sChIJoadIBOa9YoYR62QmvLMUW8c
B,5,Sitio web (formal) | Horario publicado | Rating 4.8,IKIGAI LOGÍSTICA,Logistics service,," Valle Ote, Haciendas de La Sierra, 66278 San Pedro Garza García, N.L.",81 1610 9456,+528116109456,True,https://wa.me/528116109456,False,open,True,,,,https://ikigaimx.com/,True,False,4.8,,empresa de logistica,Monterrey Mexico,2026-06-20,https://www.google.com/maps/place/IKIGAI+LOG%C3%8DSTICA/data=!4m7!3m6!1s0x8ddf6324ed59439f:0x30c250cff1a187fc!8m2!3d25.6442608!4d-100.3217202!16s%2Fg%2F11x61d4y0d!19sChIJn0NZ7SRj340R_Ieh8c9QwjA
B,5,Sitio web (formal) | Horario publicado | Rating 5.0,IPR Transport & Logistics,Shipping service,," Tower 2, Blvd. Díaz Ordaz 130-Torre 3, Piso 10, Santa María, 64650 Monterrey, N.L.",81 8851 8373,+528188518373,True,https://wa.me/528188518373,False,open,True,,,,http://ipr.com.mx/,True,False,5.0,,empresa de logistica,Monterrey Mexico,2026-06-20,https://www.google.com/maps/place/IPR+Transport+%26+Logistics/data=!4m7!3m6!1s0x8662962090d9f6d7:0xacb1057a4656bb44!8m2!3d25.6711854!4d-100.3762!16s%2Fg%2F1hm5w2dks!19sChIJ1_bZkCCWYoYRRLtWRnoFsaw
B,5,Sitio web (formal) | Horario publicado | Rating 4.7,Racing Cargo,Freight forwarding service,," Prolongación Los Soles #200, Torre Martel, IV, Zona Valle Oriente, 66278 San Pedro Garza García, N.L.",81 8248 8000,+528182488000,True,https://wa.me/528182488000,False,open,True,,,,http://racingcargo.com/,True,False,4.7,,empresa de logistica,Monterrey Mexico,2026-06-20,https://www.google.com/maps/place/Racing+Cargo/data=!4m7!3m6!1s0x8662bfaa58493ec7:0x3bbde06867c04aee!8m2!3d25.6496243!4d-100.3248216!16s%2Fg%2F1v3knhbf!19sChIJxz5JWKq_YoYR7krAZ2jgvTs
B,5,Sitio web (formal) | Horario publicado | Rating 5.0,DISOMEX Centro Logístico y de Distribución,Manufacturer,," Cda. Sagrado Corazón 9, Agrícola Pantitlán, Iztacalco, 08100 Ciudad de México, CDMX",55 7600 9230,+525576009230,True,https://wa.me/525576009230,False,open,True,,,,https://www.disomex.com/,True,False,5.0,,centro de distribucion,Ciudad de Mexico,2026-06-20,https://www.google.com/maps/place/DISOMEX+Centro+Log%C3%ADstico+y+de+Distribuci%C3%B3n/data=!4m7!3m6!1s0x85d1fdeb197776e5:0x42e03a18446d26ca!8m2!3d19.4165863!4d-99.0648019!16s%2Fg%2F11ych_65fw!19sChIJ5XZ3Gev90YURyiZtRBg64EI
B,5,Sitio web (formal) | Horario publicado | Rating 5.0,DO CARE - Centro de Distribución,Beauty products wholesaler,," 3a. Avenida 620, Cumbres 1º Sector, 64610 Monterrey, N.L.",834 354 3443,+528343543443,True,https://wa.me/528343543443,False,open,True,,,,https://docare.com.mx/,True,False,5.0,,centro de distribucion,Monterrey Mexico,2026-06-20,https://www.google.com/maps/place/DO+CARE+-+Centro+de+Distribuci%C3%B3n/data=!4m7!3m6!1s0x86629748b3edb2af:0xd3f83bf594a7a3ce!8m2!3d25.6985102!4d-100.3638801!16s%2Fg%2F11z6rtg103!19sChIJr7Lts0iXYoYRzqOnlPU7-NM
C,5,Sitio web (formal) | Horario publicado | Rating 5.0,Centro de Distribución Erez,Government office,," Blvd. Díaz Ordaz 3937, Santa María, 64650 Monterrey, N.L.",,,False,,False,open,True,,,,http://erez.mx/,True,False,5.0,,centro de distribucion,Monterrey Mexico,2026-06-20,https://www.google.com/maps/place/Centro+de+Distribuci%C3%B3n+Erez/data=!4m7!3m6!1s0x8662970046c74c97:0xe2dcf92f2fd195b5!8m2!3d25.672536!4d-100.3729746!16s%2Fg%2F11ybxm210p!19sChIJl0zHRgCXYoYRtZXRLy_53OI
B,5,Sitio web (formal) | Horario publicado | Rating 4.7,Centro de Distribución OMNILIFE Monterrey,Vitamin & supplements store,," Constitución 1467-Pte., Obispado, 64070 Monterrey, N.L.",81 8345 9564,+528183459564,True,https://wa.me/528183459564,False,open,True,,,,http://www.omnilife.com.mx/,True,False,4.7,,centro de distribucion,Monterrey Mexico,2026-06-20,https://www.google.com/maps/place/Centro+de+Distribuci%C3%B3n+OMNILIFE+Monterrey/data=!4m7!3m6!1s0x8662be03c933c015:0x5a8c47ef0f1c621f!8m2!3d25.6684014!4d-100.3356989!16s%2Fg%2F1tf7bj8v!19sChIJFcAzyQO-YoYRH2IcD-9HjFo
B,5,Sitio web (formal) | Horario publicado | Rating 4.7,Centro de Distribución Oriente,Wholesaler,," Av. Nogalar Sur. 305 Int 7. Fracc. Ind. Nogalar San Nicolás de los Garza, 66484 Monterrey, N.L.",55 4449 1721,+525544491721,True,https://wa.me/525544491721,False,open,True,,,,https://www.cdoautopartes.com.mx/,True,False,4.7,,centro de distribucion,Monterrey Mexico,2026-06-20,https://www.google.com/maps/place/Centro+de+Distribuci%C3%B3n+Oriente/data=!4m7!3m6!1s0x8662951f4faa52d3:0x6b9aae4d6ddd63e1!8m2!3d25.7172105!4d-100.288019!16s%2Fg%2F1vr3dljh!19sChIJ01KqTx-VYoYR4WPdbU2umms
B,5,Sitio web (formal) | Horario publicado | Rating 4.5,Dico Distribuidora,Cleaning service,," Eje Metropolitano 3 1705, Industrial, 64440 Monterrey, N.L.",81 8374 8531,+528183748531,True,https://wa.me/528183748531,False,open,True,,,,http://www.distribuidoracolonmty.mx/,True,False,4.5,,centro de distribucion,Monterrey Mexico,2026-06-20,https://www.google.com/maps/place/Dico+Distribuidora/data=!4m7!3m6!1s0x866295ed39343ca7:0x8915c4a35f8a82f9!8m2!3d25.6875074!4d-100.3283705!16s%2Fg%2F11bzt7p18l!19sChIJpzw0Oe2VYoYR-YKKX6PEFYk
B,5,Sitio web (formal) | Razón social formal | Horario publicado,"Pentafonint, S.A. De C.V.",Telecommunications service provider,," Laguna de Mayrán 258 Miguel Hidalgo, Miguel Hidalgo, 11590 Ciudad de México, CDMX",55 1400 1400,+525514001400,True,https://wa.me/525514001400,False,open,True,,,,http://www.pentafon.com/,True,True,3.8,,call center,Ciudad de Mexico,2026-06-20,"https://www.google.com/maps/place/Pentafonint,+S.A.+De+C.V./data=!4m7!3m6!1s0x85d1f8af6942069f:0x394f838890e26703!8m2!3d19.4417245!4d-99.1824858!16s%2Fg%2F1ptw70hvy!19sChIJnwZCaa_40YURA2fikIiDTzk"
B,5,Sitio web (formal) | Horario publicado | Rating 5.0,Call Center Services International,Call center,," Av. P.º de la Reforma 93-Mezanine, Piso 2 y 3, Tabacalera, Cuauhtémoc, 06030 Ciudad de México, CDMX",55 1163 8689,+525511638689,True,https://wa.me/525511638689,False,open,True,,,,https://callcenterjobs.mx/,True,False,5.0,,call center,Ciudad de Mexico,2026-06-20,https://www.google.com/maps/place/Call+Center+Services+International/data=!4m7!3m6!1s0x85d1f90053bc4507:0x7c2477057a7113f7!8m2!3d19.432987!4d-99.1557371!16s%2Fg%2F11xgvzxx9l!19sChIJB0W8UwD50YUR9xNxegV3JHw
B,5,Sitio web (formal) | Razón social formal | Horario publicado,Next Contact S.A. de C.V.,Corporate office,," Gral. Pedro Antonio de Los Santos 96, San Miguel Chapultepec I Sección, Miguel Hidalgo, 11850 Ciudad de México, CDMX",55 3104 4017,+525531044017,True,https://wa.me/525531044017,False,open,True,,,,http://www.next-contact.com/,True,True,3.5,,call center,Ciudad de Mexico,2026-06-20,https://www.google.com/maps/place/Next+Contact+S.A.+de+C.V./data=!4m7!3m6!1s0x85d1ff5c6812a7ad:0x1d2b904a5ea9582d!8m2!3d19.4109644!4d-99.1831131!16s%2Fg%2F1tk8cg6g!19sChIJracSaFz_0YURLVipXkqQKx0
B,5,Sitio web (formal) | Razón social formal | Horario publicado,CALL CENTER DE MEXICO S.A. DE C.V.,Telemarketing service,," C. Corona 100, Modelo, 53330 Naucalpan de Juárez, Méx.",800 422 1400,+528004221400,True,https://wa.me/528004221400,False,open,True,,,,https://www.callcentermexico.com.mx/,True,True,3.9,,call center,Ciudad de Mexico,2026-06-20,https://www.google.com/maps/place/CALL+CENTER+DE+MEXICO+S.A.+DE+C.V./data=!4m7!3m6!1s0x85d202fa3935e771:0xa240ac0bcba9f623!8m2!3d19.4832537!4d-99.225124!16s%2Fg%2F11btmrcfty!19sChIJcec1OfoC0oURI_apywusQKI
B,5,Sitio web (formal) | Horario publicado | Rating 4.6,CyG,Telemarketing service,," C. Bruselas 510-int. 101, Moderna, 44190 Guadalajara, Jal.",33 1493 0606,+523314930606,True,https://wa.me/523314930606,False,open,True,,,,http://cobranzaygestion.com/,True,False,4.6,,call center,Guadalajara Mexico,2026-06-20,https://www.google.com/maps/place/CyG/data=!4m7!3m6!1s0x8428ae073a3edbff:0xe02f96a994e4033b!8m2!3d20.6662043!4d-103.3653283!16s%2Fg%2F11hdwfgtxb!19sChIJ_9s-OgeuKIQROwPklKmWL-A
C,5,Sitio web (formal) | Horario publicado | Rating 5.0,ResortCom Mexico,Call center,," Av. de las Américas 1586-PB, Country Club, 44610 Guadalajara, Jal.",,,False,,False,open,True,,,,https://resorttrades.com/resortcom-expands-to-guadalajara-mx/?fbclid=IwY2xjawKNy6JleHRuA2FlbQIxMABicmlkETFvR3gxanprT2phWHdQN3BnAR5QJjRmMFMr6jDu7MkcwroABI__VP8ppqQXSxVmJQtRPeYIcSaSGV6FX0S5OA_aem_BBOzGfyDgVJ-kzMX6fS9Aw,True,False,5.0,,call center,Guadalajara Mexico,2026-06-20,https://www.google.com/maps/place/ResortCom+Mexico/data=!4m7!3m6!1s0x8428af007add355f:0x646f87bec929ac2f!8m2!3d20.7030438!4d-103.3757418!16s%2Fg%2F11xcyl4pv6!19sChIJXzXdegCvKIQRL6wpyb6Hb2Q
B,5,Sitio web (formal) | Razón social formal | Horario publicado,Pentafon SA de CV,Call center,," Edificio La Nacional, Paras 802-Piso 5, Centro, 64000 Monterrey, N.L.",800 736 8236,+528007368236,True,https://wa.me/528007368236,False,open,True,,,,http://www.pentafon.com/,True,True,3.7,,call center,Monterrey Mexico,2026-06-20,https://www.google.com/maps/place/Pentafon+SA+de+CV/data=!4m7!3m6!1s0x8662be2ed999d259:0x5d5190ba53a85683!8m2!3d25.6678768!4d-100.3128245!16s%2Fg%2F11g6_3rlwq!19sChIJWdKZ2S6-YoYRg1aoU7qQUV0
B,5,Sitio web (formal) | Horario publicado | Rating 4.5,Nectus,BPO company,," Mariano Escobedo 1137, Centro, 64000 Monterrey, N.L.",81 4780 4780,+528147804780,True,https://wa.me/528147804780,False,open,True,,,,http://www.nectus.mx/,True,False,4.5,,call center,Monterrey Mexico,2026-06-20,https://www.google.com/maps/place/Nectus/data=!4m7!3m6!1s0x866295836ce403f5:0xfa229898c700f338!8m2!3d25.6851086!4d-100.3091768!16s%2Fg%2F11btvljpf3!19sChIJ9QPkbIOVYoYROPMAx5iYIvo
B,5,Sitio web (formal) | Horario publicado | Rating 4.6,2WS Two Way Solutions,Call center,," Av Paseo de los Leones 1910, Cumbres 2 sector, 64610 Monterrey, N.L.",81 2316 3080,+528123163080,True,https://wa.me/528123163080,False,open,True,,,2,http://2ws.mx/,True,False,4.6,,call center,Monterrey Mexico,2026-06-20,https://www.google.com/maps/place/2WS+Two+Way+Solutions/data=!4m7!3m6!1s0x866296691d4eaaab:0xd5b74ebf2c1779d7!8m2!3d25.703271!4d-100.3687164!16s%2Fg%2F11flrp8xyd!19sChIJq6pOHWmWYoYR13kXLL9Ot9U
B,5,Sitio web (formal) | Horario publicado | Rating 4.8,Mejora Buró,Consultant,," C. Bahia de Sta. Barbara 177, Verónica Anzúres, Miguel Hidalgo, 11300 Ciudad de México, CDMX",55 6748 4566,+525567484566,True,https://wa.me/525567484566,False,open,True,,,,https://mejoraburo.com.mx/?utm_source=google&utm_medium=google&utm_campaign=googmybusiness,True,False,4.8,,agencia de cobranza,Ciudad de Mexico,2026-06-20,https://www.google.com/maps/place/Mejora+Bur%C3%B3/data=!4m7!3m6!1s0x85d1f8b464645545:0xbc359df0e0f5aed6!8m2!3d19.4348129!4d-99.1723963!16s%2Fg%2F11td0z9l8p!19sChIJRVVkZLT40YUR1q714PCdNbw
B,5,Sitio web (formal) | Razón social formal | Horario publicado,Milla y Asociados SC,Corporate office,," Av. Insurgentes Centro 56, Tabacalera, Cuauhtémoc, 06030 Ciudad de México, CDMX",55 4440 4416,+525544404416,True,https://wa.me/525544404416,False,open,True,,,,http://www.cjamilla.com.mx/,True,True,2.9,,agencia de cobranza,Ciudad de Mexico,2026-06-20,https://www.google.com/maps/place/Milla+y+Asociados+SC/data=!4m7!3m6!1s0x85d1f8d208a379a5:0x41d2a1a41b8bb9a1!8m2!3d19.4373706!4d-99.1564065!16s%2Fg%2F1tmxfx9x!19sChIJpXmjCNL40YURobmLG6Sh0kE
B,5,Sitio web (formal) | Horario publicado | Rating 4.5,AvaFin México,Corporate office,," Dante 36-piso 5, Anzures, Miguel Hidalgo, 11590 Ciudad de México, CDMX",55 5351 8322,+525553518322,True,https://wa.me/525553518322,False,open,True,,,,http://www.avafin.mx/,True,False,4.5,,agencia de cobranza,Ciudad de Mexico,2026-06-20,https://www.google.com/maps/place/AvaFin+M%C3%A9xico/data=!4m7!3m6!1s0x85d201ff276597f9:0xd5f654e0080b004d!8m2!3d19.42544!4d-99.1776093!16s%2Fg%2F11dzzm0gb5!19sChIJ-ZdlJ_8B0oURTQALCOBU9tU
B,5,Sitio web (formal) | Horario publicado | Rating 5.0,ATIVO - Servicios de cobranza corporativa,Financial planner,," Av. Insurgentes Sur 615-105, Nápoles, Benito Juárez, 03810 Ciudad de México, CDMX",55 7583 9900,+525575839900,True,https://wa.me/525575839900,False,open,True,,,,https://ativo-mx.com/portal,True,False,5.0,,agencia de cobranza,Ciudad de Mexico,2026-06-20,https://www.google.com/maps/place/ATIVO+-+Servicios+de+cobranza+corporativa/data=!4m7!3m6!1s0x85d1ffdf6d09bc0f:0x4e3de0bd4b3520b7!8m2!3d19.3967937!4d-99.1717484!16s%2Fg%2F11s7wwkvrz!19sChIJD7wJbd__0YURtyA1S73gPU4
B,5,Sitio web (formal) | Razón social formal | Horario publicado,Cobranza y Recuperación S.A. de C.V.,Business management consultant,," Londres 25, Juárez, Cuauhtémoc, 06600 Benito Juárez, CDMX",800 444 0303,+528004440303,True,https://wa.me/528004440303,False,open,True,,,,https://www.facebook.com/Cobranza-y-Recuperaci%C3%B3n-SA-de-CV-107300231067949,True,True,1.0,,agencia de cobranza,Ciudad de Mexico,2026-06-20,https://www.google.com/maps/place/Cobranza+y+Recuperaci%C3%B3n+S.A.+de+C.V./data=!4m7!3m6!1s0x85d1ff7334e55557:0x75bb444c6833d930!8m2!3d19.4283424!4d-99.1585667!16s%2Fg%2F11h31x2bn1!19sChIJV1XlNHP_0YURMNkzaExEu3U
B,5,Horario publicado | 8 reseñas | Rating 4.6,Cobranza Monterrey Ii,Debt collecting,," 15 de Mayo 620-Interior A, Centro, 64000 Monterrey, N.L.",81 8344 7687,+528183447687,True,https://wa.me/528183447687,False,open,True,3 years ago,1095,,,False,False,4.6,8,agencia de cobranza,Monterrey Mexico,2026-06-20,https://www.google.com/maps/place/Cobranza+Monterrey+Ii/data=!4m7!3m6!1s0x8662be20e9f39091:0x94b05016e1d853b3!8m2!3d25.6725156!4d-100.3232069!16s%2Fg%2F11cmsp8l2r!19sChIJkZDz6SC-YoYRs1PY4RZQsJQ
B,5,Sitio web (formal) | Razón social formal | Horario publicado,DC Mayorista S.A. de C.V,Computer store,," Laguna de Mayran 300, Anáhuac I Secc, Miguel Hidalgo, 11320 Ciudad de México, CDMX",55 5262 6800,+525552626800,True,https://wa.me/525552626800,False,open,True,,,,http://dcm.mx/,True,True,3.6,,distribuidora,Ciudad de Mexico,2026-06-20,https://www.google.com/maps/place/DC+Mayorista+S.A.+de+C.V/data=!4m7!3m6!1s0x85d1f8af986fc5e9:0x4f6d5acb40782939!8m2!3d19.4417751!4d-99.1808165!16s%2Fg%2F11dyzg1j2b!19sChIJ6cVvmK_40YUROSl4QMtabU8
B,5,Razón social formal | Horario publicado | Rating 5.0,"Distribuidora De Publicaciones y Articulos, S.A. De C.V.",Newspaper distribution service,," C. José de Emparán 20, Tabacalera, Cuauhtémoc, 06030 Ciudad de México, CDMX",55 5705 2056,+525557052056,True,https://wa.me/525557052056,False,open,True,,,,,False,True,5.0,,distribuidora,Ciudad de Mexico,2026-06-20,"https://www.google.com/maps/place/Distribuidora+De+Publicaciones+y+Articulos,+S.A.+De+C.V./data=!4m7!3m6!1s0x85d201c80b629793:0xab4ad99570a7dd40!8m2!3d19.4375714!4d-99.1511339!16s%2Fg%2F1trrdk6n!19sChIJk5diC8gB0oURQN2ncJXZSqs"
B,5,Razón social formal | Horario publicado | Rating 4.6,Distribuidora EL SA de CV,Grocery store,," Pasillo G-H Bodega H44 B, Central de Abasto, Iztapalapa, 09040 Ciudad de México, CDMX",55 5694 0703,+525556940703,True,https://wa.me/525556940703,False,open,True,,,,,False,True,4.6,,distribuidora,Ciudad de Mexico,2026-06-20,https://www.google.com/maps/place/Distribuidora+EL+SA+de+CV/data=!4m7!3m6!1s0x85d1fdda88f829b1:0xf7211311624e947b!8m2!3d19.375405!4d-99.092981!16s%2Fg%2F11gf0txnjg!19sChIJsSn4iNr90YURe5ROYhETIfc
B,5,Sitio web (formal) | Horario publicado | Rating 4.7,Distribuidora De Alba Gourmet delicatessen,Wholesale grocer,," C. Joaquin Angulo 1363, Villaseñor, 44200 Guadalajara, Jal.",33 1644 1790,+523316441790,True,https://wa.me/523316441790,False,open,True,,,,https://m.facebook.com/dealbagourmetdeli/?locale2=es_LA,True,False,4.7,,distribuidora,Guadalajara Mexico,2026-06-20,https://www.google.com/maps/place/Distribuidora+De+Alba+Gourmet+delicatessen/data=!4m7!3m6!1s0x8428ae17a87f47e5:0x54f651e4bb80899a!8m2!3d20.6819408!4d-103.3664227!16s%2Fg%2F11cjjvtq9v!19sChIJ5Ud_qBeuKIQRmomAu-RR9lQ
B,5,Razón social formal | Horario publicado | Rating 5.0,Comercial Distribuidora de Guadalajara S.A. de C.V.,Hydraulic equipment supplier,," Av 5 de Febrero 254, Las Conchas, 44460 Guadalajara, Jal.",33 3619 2000,+523336192000,True,https://wa.me/523336192000,False,open,True,,,,,False,True,5.0,,distribuidora,Guadalajara Mexico,2026-06-20,https://www.google.com/maps/place/Comercial+Distribuidora+de+Guadalajara+S.A.+de+C.V./data=!4m7!3m6!1s0x8428b21c058108f7:0xf7e92676398b37a4!8m2!3d20.6608935!4d-103.342834!16s%2Fg%2F1tf8tdy4!19sChIJ9wiBBRyyKIQRpDeLOXYm6fc
B,5,Sitio web (formal) | Horario publicado | Rating 4.8,Mayoreo Didáctico,Educational supply store,," Ignacio Zaragoza Nte. 410, Centro, 64000 Monterrey, N.L.",81 8989 1980,+528189891980,True,https://wa.me/528189891980,False,open,True,,,,http://www.mayoreodidactico.mx/,True,False,4.8,,distribuidora,Monterrey Mexico,2026-06-20,https://www.google.com/maps/place/Mayoreo+Did%C3%A1ctico/data=!4m7!3m6!1s0x8662958121bc05cd:0x9206d4df585cc425!8m2!3d25.678419!4d-100.309265!16s%2Fg%2F1hc636fw5!19sChIJzQW8IYGVYoYRJcRcWN_UBpI
B,5,Sitio web (formal) | Horario publicado | Rating 5.0,Distribuidora OEM,Electronics accessories wholesaler,," PLAZA MAYOREO DEL CELULAR, Miguel Hidalgo y Costilla 116-LOCAL A8, Centro, 64000 Monterrey, N.L.",81 8050 9287,+528180509287,True,https://wa.me/528180509287,False,open,True,,,,https://distribuidoraoem.mx/,True,False,5.0,,distribuidora,Monterrey Mexico,2026-06-20,https://www.google.com/maps/place/Distribuidora+OEM/data=!4m7!3m6!1s0x8662bf135f5691e3:0xf3d62cd9fabcdc05!8m2!3d25.6668778!4d-100.3159445!16s%2Fg%2F11y35x19hr!19sChIJ45FWXxO_YoYRBdy8-tks1vM
B,5,Sitio web (formal) | Horario publicado | Rating 4.7,Moca Distribuidora,Cell phone accessory store,," Av. Benito Juárez 745, Centro, 64000 Monterrey, N.L.",81 2861 6157,+528128616157,True,https://wa.me/528128616157,False,open,True,,,,https://mocadistribuidora.com/,True,False,4.7,,distribuidora,Monterrey Mexico,2026-06-20,https://www.google.com/maps/place/Moca+Distribuidora/data=!4m7!3m6!1s0x86629585cda33dff:0x4c45082089af2f02!8m2!3d25.6817958!4d-100.3135132!16s%2Fg%2F11h_sn0r74!19sChIJ_z2jzYWVYoYRAi-viSAIRUw
B,5,Sitio web (formal) | Horario publicado | Rating 5.0,Mikes Mayoristas,Wholesaler,," Mar Negro 2027, Bernardo Reyes, 64280 Monterrey, N.L.",81 2217 2573,+528122172573,True,https://wa.me/528122172573,False,open,True,,,,https://www.facebook.com/MikesMayoristas,True,False,5.0,,distribuidora,Monterrey Mexico,2026-06-20,https://www.google.com/maps/place/Mikes+Mayoristas/data=!4m7!3m6!1s0x8662954802346f31:0xf3c58de7a5d71cb9!8m2!3d25.7182341!4d-100.3390781!16s%2Fg%2F11t7f8sn3g!19sChIJMW80AkiVYoYRuRzXpeeNxfM
B,5,Sitio web (formal) | Horario publicado | Rating 4.6,Distribuidora Punto Textil Monterrey,Fabric wholesaler,," 64590, Fierro, 64590 Monterrey, N.L.",81 1708 1181,+528117081181,True,https://wa.me/528117081181,False,open,True,,,,https://puntotextil.com.mx/,True,False,4.6,,distribuidora,Monterrey Mexico,2026-06-20,https://www.google.com/maps/place/Distribuidora+Punto+Textil+Monterrey/data=!4m7!3m6!1s0x866295ebcaf7699d:0x832d3f17139c1e67!8m2!3d25.6853896!4d-100.2730054!16s%2Fg%2F11h5mcx835!19sChIJnWn3yuuVYoYRZx6cExc_LYM
B,5,Sitio web (formal) | Horario publicado | Rating 5.0,Envios Express MX,Shipping and mailing service,," WeWork, C. Montes Urales 424, Lomas - Virreyes, Lomas de Chapultepec, Miguel Hidalgo, 11000 Ciudad de México, CDMX",55 2220 2443,+525522202443,True,https://wa.me/525522202443,False,open,True,,,,https://www.enviosexpressmx.com/,True,False,5.0,,empresa de paqueteria,Ciudad de Mexico,2026-06-20,https://www.google.com/maps/place/Envios+Express+MX/data=!4m7!3m6!1s0x85d201f5fc155555:0x6fb88a1754d94659!8m2!3d19.4288463!4d-99.2068559!16s%2Fg%2F11j4dxz0d1!19sChIJVVUV_PUB0oURWUbZVBeKuG8
B,5,Sitio web (formal) | Horario publicado | Rating 5.0,EnvioExpress Roma CDMX,Courier service,," Puebla 392-Local EnvioExpress, Roma Nte., Cuauhtémoc, 06700 Ciudad de México, CDMX",56 6511 4455,+525665114455,True,https://wa.me/525665114455,False,open,True,,,,https://romanorte.envioexpress.mx/,True,False,5.0,,empresa de paqueteria,Ciudad de Mexico,2026-06-20,https://www.google.com/maps/place/EnvioExpress+Roma+CDMX/data=!4m7!3m6!1s0x85d1ffec78a00289:0x7ae7da9d1b495cc5!8m2!3d19.4199157!4d-99.1744578!16s%2Fg%2F11y_t7598d!19sChIJiQKgeOz_0YURxVxJG53a53o
B,4,Sitio web (formal) | Horario publicado | Rating 4.4,LDM Group - Logística de México,Consultant,," Blvd. Miguel de Cervantes Saavedra 161-Piso 4, oficina 401, Granada, Miguel Hidalgo, 11520 Ciudad de México, CDMX",55 3028 2555,+525530282555,True,https://wa.me/525530282555,False,open,True,,,,https://www.soyldm.com/,True,False,4.4,,empresa de logistica,Ciudad de Mexico,2026-06-20,https://www.google.com/maps/place/LDM+Group+-+Log%C3%ADstica+de+M%C3%A9xico/data=!4m7!3m6!1s0x85d20174a51b417f:0x4f876253f54b8ebb!8m2!3d19.4410985!4d-99.1964447!16s%2Fg%2F11b6b31t66!19sChIJf0EbpXQB0oURu45L9VNih08
B,4,Sitio web (formal) | Horario publicado | Rating 4.2,Load Logistics and Administration,Logistics service,," Calle Pte. 140 671, Industrial Vallejo, Azcapotzalco, 02300 Ciudad de México, CDMX",55 1672 3160,+525516723160,True,https://wa.me/525516723160,False,open,True,,,,http://www.logisticaload.com/,True,False,4.2,,empresa de logistica,Ciudad de Mexico,2026-06-20,https://www.google.com/maps/place/Load+Logistics+and+Administration/data=!4m7!3m6!1s0x85d1f844218732d9:0x59e653d723e9fa0e!8m2!3d19.496463!4d-99.160721!16s%2Fg%2F1q6785vv4!19sChIJ2TKHIUT40YURDvrpI9dT5lk
B,4,Sitio web (formal) | Horario publicado | Rating 4.3,Accel Logística,Distribution service,," Virginia Fábregas 80, San Rafael, Cuauhtémoc, 06470 Ciudad de México, CDMX",55 5705 2788,+525557052788,True,https://wa.me/525557052788,False,open,True,,,,http://www.accellogistica.com.mx/,True,False,4.3,,empresa de logistica,Ciudad de Mexico,2026-06-20,https://www.google.com/maps/place/Accel+Log%C3%ADstica/data=!4m7!3m6!1s0x85d1f8c9d0450ff3:0x8595d1ea707ce33c!8m2!3d19.440084!4d-99.167003!16s%2Fg%2F1tfmnr11!19sChIJ8w9F0Mn40YURPON8cOrRlYU
B,4,Sitio web (formal) | Horario publicado | Rating 4.3,Solistica,Logistics service,," Av. Santa Lucia No 120 Col, San Miguel Amantla, Azcapotzalco, 02700 CDMX",81 1233 2800,+528112332800,True,https://wa.me/528112332800,False,open,True,,,,https://solistica.com/,True,False,4.3,,empresa de logistica,Ciudad de Mexico,2026-06-20,https://www.google.com/maps/place/Solistica/data=!4m7!3m6!1s0x85d2026313ce6abd:0x83bdceed2b786a67!8m2!3d19.4731548!4d-99.2033113!16s%2Fg%2F1thgbt9d!19sChIJvWrOE2MC0oURZ2p4K-3OvYM
B,4,Sitio web (formal) | Horario publicado | Rating 4.2,PAC International Empresa de Logística Internacional,Logistics service,," Av. Río Churubusco 601-piso 9 Oficina 09-106, Xoco, Benito Juárez, 03330 Ciudad de México, CDMX",55 5646 9440,+525556469440,True,https://wa.me/525556469440,False,open,True,,,,http://www.pacinternational.com.mx/,True,False,4.2,,empresa de logistica,Ciudad de Mexico,2026-06-20,https://www.google.com/maps/place/PAC+International+Empresa+de+Log%C3%ADstica+Internacional/data=!4m7!3m6!1s0x85ce026bd033c83b:0xf750b525a1dceeb3!8m2!3d19.3597381!4d-99.1673533!16s%2Fg%2F1t_wppv1!19sChIJO8gz0GsCzoURs-7coSW1UPc
