lead_score,lead_reasons,name,category,address,phone,website,has_website,rating,reviews,search_query,search_location,scraped_date,maps_url
1,No reviews,SYNERGY TRADE SERVICES LLC,Customs broker," 543 A S Americas Ave Ste 1, El Paso, TX 79907, United States",+1 915-300-0533,https://synergytse.com/,True,,,customs broker,El Paso TX,2026-06-11,https://www.google.com/maps/place/SYNERGY+TRADE+SERVICES+LLC/data=!4m7!3m6!1s0x86e743f2cb3b7531:0xb93d1fdf4fc9ea08!8m2!3d31.6761589!4d-106.3265637!16s%2Fg%2F11k4bbggcz!19sChIJMXU7y_JD54YRCOrJT98fPbk
1,No reviews,Capin-Vyborny LLC,Customs broker," 15 Zane Grey St Ste.D, El Paso, TX 79906, United States",+1 915-996-9307,https://capin-vyborny.com/,True,,,customs broker,El Paso TX,2026-06-11,https://www.google.com/maps/place/Capin-Vyborny+LLC/data=!4m7!3m6!1s0x86e74388ff7649eb:0xff888899810e338a!8m2!3d31.8141587!4d-106.4003779!16s%2Fg%2F11t0w3lybv!19sChIJ60l2_4hD54YRijMOgZmIiP8
1,No reviews,"KF Logistics, Inc.",Customs broker," 1100 Burgundy Dr, El Paso, TX 79907, United States",+1 915-859-9066,https://www.kflogisticsinc.com/about-us,True,,,customs broker,El Paso TX,2026-06-11,"https://www.google.com/maps/place/KF+Logistics,+Inc./data=!4m7!3m6!1s0x86e743ab446cede3:0xcad5118c28e600ae!8m2!3d31.7046168!4d-106.2944091!16s%2Fg%2F11smxstl_w!19sChIJ4-1sRKtD54YRrgDmKIwR1co"
1,No reviews,Asset Realty Management,Property management company," 4420 Whittle Springs Rd, Knoxville, TN 37917, United States",+1 865-247-0027,http://armtn.com/,True,,,property management company,Knoxville TN,2026-06-11,https://www.google.com/maps/place/Asset+Realty+Management/data=!4m7!3m6!1s0x885c160f115538d1:0x2d71890952004846!8m2!3d36.015524!4d-83.919266!16s%2Fg%2F1tj58h8c!19sChIJ0ThVEQ8WXIgRRkgAUgmJcS0
1,No reviews,Jacob Lei Property Management LLC,Property management company," 500 Ebenezer Rd, Knoxville, TN 37923, United States",+1 865-675-7368,http://jacoblei.com/,True,,,property management company,Knoxville TN,2026-06-11,https://www.google.com/maps/place/Jacob+Lei+Property+Management+LLC/data=!4m7!3m6!1s0x885c2e5216e19bab:0xc25a805e1fcc7f2d!8m2!3d35.9054864!4d-84.0731648!16s%2Fg%2F1tgpnrhm!19sChIJq5vhFlIuXIgRLX_MH16AWsI
1,No reviews,Keyrenter Knoxville Property Management,Property management company," 11020 Kingston Pike #330, Knoxville, TN 37934, United States",+1 865-999-4539,https://keyrenterknoxville.com/,True,,,property management company,Knoxville TN,2026-06-11,https://www.google.com/maps/place/Keyrenter+Knoxville+Property+Management/data=!4m7!3m6!1s0x885c2f9c19bab25f:0xea5be69ba8d7870!8m2!3d35.8887187!4d-84.1480068!16s%2Fg%2F11tb5vbjdj!19sChIJX7K6GZwvXIgRcHiNumm-pQ4
1,No reviews,Brun Property Management LLC,Property management company," 1013 N Broadway, Knoxville, TN 37917, United States",+1 865-686-5312,https://brunpm.com/index.asp,True,,,property management company,Knoxville TN,2026-06-11,https://www.google.com/maps/place/Brun+Property+Management+LLC/data=!4m7!3m6!1s0x885c24beb72e7d9b:0xf2a7860fd6888737!8m2!3d35.9819349!4d-83.9234886!16s%2Fg%2F1hc694lmf!19sChIJm30ut74kXIgRN4eI1g-Gp_I
1,No reviews,"Intempus Property Management - Knoxville, TN",Property management company," 428 E Scott Ave, Knoxville, TN 37917, United States",+1 844-548-3983,https://intempuspropertymanagement.com/,True,,,property management company,Knoxville TN,2026-06-11,"https://www.google.com/maps/place/Intempus+Property+Management+-+Knoxville,+TN/data=!4m7!3m6!1s0x885c1756c0bb45d1:0x13298728b3356ea0!8m2!3d35.9866168!4d-83.926824!16s%2Fg%2F11lh5kt5gj!19sChIJ0UW7wFYXXIgRoG41syiHKRM"
1,No reviews,Brick & Mortar Properties,Property management company," 900 E Hill Ave Ste 110, Knoxville, TN 37915, United States",+1 865-686-5100,http://www.brickmortarproperties.com/,True,,,property management company,Knoxville TN,2026-06-11,https://www.google.com/maps/place/Brick+%26+Mortar+Properties/data=!4m7!3m6!1s0x885c17e2a64e512d:0x18f52819322da6b7!8m2!3d35.96977!4d-83.9062828!16s%2Fg%2F11jrk853jn!19sChIJLVFOpuIXXIgRt6YtMhko9Rg
1,No reviews,FIG Property Management,Property management company," 1719 N Central St, Knoxville, TN 37917, United States",+1 865-296-0358,https://figpminc.com/,True,,,property management company,Knoxville TN,2026-06-11,https://www.google.com/maps/place/FIG+Property+Management/data=!4m7!3m6!1s0x885c2ee6ba2fc9bf:0xf3d2c176ba30b684!8m2!3d35.9859409!4d-83.9351012!16s%2Fg%2F11gmxx78gp!19sChIJv8kvuuYuXIgRhLYwunbB0vM
1,No reviews,Tennessee Valley Realty Associates,Property management company," 5204 Kingston Pike #21, Knoxville, TN 37919, United States",+1 865-247-6749,http://w7t.92e.myftpupload.com/,True,,,property management company,Knoxville TN,2026-06-11,https://www.google.com/maps/place/Tennessee+Valley+Realty+Associates/data=!4m7!3m6!1s0x885c251fd4d92db3:0x5d139e7507b55e1e!8m2!3d35.938068!4d-83.989072!16s%2Fg%2F1tj2283c!19sChIJsy3Z1B8lXIgRHl61B3WeE10
1,No reviews,Real Property Management Marble City,Property management company," 3214 Tazewell Pike #103, Knoxville, TN 37918, United States",+1 865-265-0535,https://www.rpmmarblecity.com/?cid=LSTL_RPM000203&utm_source=gmb&utm_campaign=local&utm_medium=organic,True,,,property management company,Knoxville TN,2026-06-11,https://www.google.com/maps/place/Real+Property+Management+Marble+City/data=!4m7!3m6!1s0x885c156c2966174d:0x5119f93f6c4e4ec8!8m2!3d36.028701!4d-83.9201189!16s%2Fg%2F11y4nx7ddb!19sChIJTRdmKWwVXIgRyE5ObD_5GVE
1,No reviews,Pittman Properties,Property management company," 2204 Nadine St, Knoxville, TN 37917, United States",+1 865-282-4344,http://www.pittmanproperties.com/,True,,,property management company,Knoxville TN,2026-06-11,https://www.google.com/maps/place/Pittman+Properties/data=!4m7!3m6!1s0x885c16395297a7f9:0x3f50e1207ab98b46!8m2!3d35.9949968!4d-83.9155814!16s%2Fg%2F11pv266mk3!19sChIJ-aeXUjkWXIgRRou5eiDhUD8
1,No reviews,APEX Property Management,Property management company," 1301 Avalon Dr, Louisville, TN 37777, United States",+1 865-934-0968,https://www.apexknox.com/,True,,,property management company,Knoxville TN,2026-06-11,https://www.google.com/maps/place/APEX+Property+Management/data=!4m7!3m6!1s0x885c23172a047af7:0x315a5063ee3ac7ce!8m2!3d35.859899!4d-83.9802327!16s%2Fg%2F11h0jpytrl!19sChIJ93oEKhcjXIgRzsc67mNQWjE
1,No reviews,Associa Tennessee,Property management company," 9041 Executive Park Dr, Knoxville, TN 37923, United States",+1 865-692-0930,https://associaonline.com/locations/morris-property-management?utm_source=gmb&utm_medium=Yext&y_source=1_Mjc2NjU5MTktNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,True,,,property management company,Knoxville TN,2026-06-11,https://www.google.com/maps/place/Associa+Tennessee/data=!4m7!3m6!1s0x885c25401f3d2831:0xe038ed8c6516b9ab!8m2!3d35.922379!4d-84.0817706!16s%2Fg%2F1tz96gkz!19sChIJMSg9H0AlXIgRq7kWZYztOOA
1,No reviews,Compass Management Group,Property management company," 820 Sevier Ave, Knoxville, TN 37920, United States",+1 865-742-3936,https://compassmanagementgroup.managebuilding.com/Resident/public/home,True,,,property management company,Knoxville TN,2026-06-11,https://www.google.com/maps/place/Compass+Management+Group/data=!4m7!3m6!1s0x885c17ffd7f67fd9:0xcda4e0ada8bd24e6!8m2!3d35.958053!4d-83.9069567!16s%2Fg%2F11lh5r2mrg!19sChIJ2X_21_8XXIgR5iS9qK3gpM0
1,No reviews,Halo Hospitality,Property management company," 626 Lamar St, Knoxville, TN 37917, United States",+1 865-299-7327,https://www.halo-hospitality.com/,True,,,property management company,Knoxville TN,2026-06-11,https://www.google.com/maps/place/Halo+Hospitality/data=!4m7!3m6!1s0x885c1710c1eb3e07:0x3c561b8bf9b97d1e!8m2!3d35.9760283!4d-83.9220999!16s%2Fg%2F11vjj2jn9v!19sChIJBz7rwRAXXIgRHn25-YsbVjw
1,No reviews,Blueprint Residential,Property management company," 828 N Broadway #206, Knoxville, TN 37917, United States",+1 865-290-6500,http://www.blueprintknoxville.com/,True,,,property management company,Knoxville TN,2026-06-11,https://www.google.com/maps/place/Blueprint+Residential/data=!4m7!3m6!1s0x64d43e0cb4ed1377:0xdf8ced0d74df8a2!8m2!3d35.9791118!4d-83.923174!16s%2Fg%2F11z4bfyj71!19sChIJdxPttAw-1GQRovhN19DO-A0
