tier,lead_score,lead_reasons,name,category,cat_fit,address,phone,phone_e164,phone_valid,whatsapp,wa_listed,business_status,has_hours,last_review,review_age_days,photos,website,has_website,formal_name,rating,reviews,search_query,search_location,scraped_date,maps_url
A,7,Sitio web (formal) | Razón social formal | Horario publicado | Rating 5.0,"Adriana Orta, Bufete Jurídico.",Lawyer,True," Edificio Socko, Av Manuel J. Clouthier 1165-Interior 102, Tangamanga, 78269 San Luis Potosí, S.L.P.",444 839 0038,+524448390038,True,https://wa.me/524448390038,False,open,True,,,,http://www.aobufetejuridico.com/,True,True,5.0,,despacho de abogados,San Luis Potosi Mexico,2026-06-20,"https://www.google.com/maps/place/Adriana+Orta,+Bufete+Jur%C3%ADdico./data=!4m7!3m6!1s0x842a98b7cbcc3009:0x3fe21bba36218fe0!8m2!3d22.1430553!4d-100.9974882!16s%2Fg%2F11b6c9v6c_!19sChIJCTDMy7eYKoQR4I8hNrob4j8"
A,7,Sitio web (formal) | Razón social formal | Horario publicado | Rating 5.0,Despacho Jurídico Castillo Mena Y Asociados,Law firm,True," C. 5 de Mayo 615, Centro Historico, 78000 San Luis Potosí, S.L.P.",444 812 9454,+524448129454,True,https://wa.me/524448129454,False,open,True,,,,https://www.facebook.com/despachojuridicocastillo.mena,True,True,5.0,,despacho de abogados,San Luis Potosi Mexico,2026-06-20,https://www.google.com/maps/place/Despacho+Jur%C3%ADdico+Castillo+Mena+Y+Asociados/data=!4m7!3m6!1s0x842aa20168e0347f:0xbbe6bd074717c36a!8m2!3d22.1484851!4d-100.9759438!16s%2Fg%2F11bzscp604!19sChIJfzTgaAGiKoQRasMXRwe95rs
A,7,Sitio web (formal) | Razón social formal | Horario publicado | Rating 5.0,Abogados Pecina & Asociados. Bufete Juridico,Lawyer,True," Av. Jesús Goytortúa 160-int 5, Tangamanga, 78269 San Luis Potosí, S.L.P.",444 443 4442,+524444434442,True,https://wa.me/524444434442,False,open,True,,,,http://www.pecinaabogados.com/,True,True,5.0,,despacho de abogados,San Luis Potosi Mexico,2026-06-20,https://www.google.com/maps/place/Abogados+Pecina+%26+Asociados.+Bufete+Juridico/data=!4m7!3m6!1s0x842a99f49baf35e5:0xbea264476ab8d1e5!8m2!3d22.1387226!4d-100.9978888!16s%2Fg%2F11tjp8d3_b!19sChIJ5TWvm_SZKoQR5dG4akdkor4
A,7,Sitio web (formal) | Razón social formal | Horario publicado | Rating 5.0,Despacho Jurídico Aiza y Asoc.,Legal services,True," Av. León 202 A, Jardines del Moral, 37160 León de los Aldama, Gto.",477 156 8340,+524771568340,True,https://wa.me/524771568340,False,open,True,,,,https://despacho-juridico-aiza-y-asoc.ueniweb.com/?utm_campaign=gmb,True,True,5.0,,despacho de abogados,Leon Mexico,2026-06-20,https://www.google.com/maps/place/Despacho+Jur%C3%ADdico+Aiza+y+Asoc./data=!4m7!3m6!1s0x842bbf038ae2b6ad:0x5b9d812b5dfd1433!8m2!3d21.1442509!4d-101.6925252!16s%2Fg%2F11j8_nkvzm!19sChIJrbbiigO_K4QRMxT9XSuBnVs
A,7,Sitio web (formal) | Razón social formal | Horario publicado | Rating 4.8,"Silva Badillo Bufete Jurídico, S.C. Aguascaslientes",Legal services,True," Av. Paseo de la Cruz 1308-A, Barrio de la Salud, 20240 Aguascalientes, Ags.",449 915 9012,+524499159012,True,https://wa.me/524499159012,False,open,True,,,,http://www.silvabadillo.com/,True,True,4.8,,despacho de abogados,Aguascalientes Mexico,2026-06-20,"https://www.google.com/maps/place/Silva+Badillo+Bufete+Jur%C3%ADdico,+S.C.+Aguascaslientes/data=!4m7!3m6!1s0x8429ee77af5b6c63:0x70843bbaacdccfa6!8m2!3d21.8734002!4d-102.2869539!16s%2Fg%2F1w0h7v4w!19sChIJY2xbr3fuKYQRps_crLo7hHA"
A,7,Sitio web (formal) | Razón social formal | Horario publicado | Rating 4.9,Despacho Jurídico Rocha Zúñiga,Lawyer,True," Ezequiel A. Chávez 403-interior 3, Barrio de la Estación, 20259 Aguascalientes, Ags.",449 508 5804,+524495085804,True,https://wa.me/524495085804,False,open,True,,,,http://despachojuridicoro.wixsite.com/website,True,True,4.9,,despacho de abogados,Aguascalientes Mexico,2026-06-20,https://www.google.com/maps/place/Despacho+Jur%C3%ADdico+Rocha+Z%C3%BA%C3%B1iga/data=!4m7!3m6!1s0x8429ef003034d709:0x53886477a4b7c86d!8m2!3d21.880303!4d-102.2798332!16s%2Fg%2F11y5479rh7!19sChIJCdc0MADvKYQRbci3pHdkiFM
A,7,Sitio web (formal) | Razón social formal | Horario publicado | Rating 4.9,Grupo Giga Transporte de Carga General,Trucking company,True," C. Necaxa 18, La Paz, 72160 Heroica Puebla de Zaragoza, Pue.",222 903 4561,+522229034561,True,https://wa.me/522229034561,False,open,True,,,,http://www.transportesgrupogiga.com/,True,True,4.9,,transporte de carga,Puebla Mexico,2026-06-20,https://www.google.com/maps/place/Grupo+Giga+Transporte+de+Carga+General/data=!4m7!3m6!1s0x8d2ca17fbdd3106d:0x884405e3a0e3ecfa!8m2!3d19.0548372!4d-98.2311887!16s%2Fg%2F11vs160_0n!19sChIJbRDTvX-hLI0R-uzjoOMFRIg
A,7,Sitio web (formal) | Razón social formal | Horario publicado | Rating 4.6,Transportes Alber S.A. de C.V.,Shipping company,True," Av Industrias 3639, Zona Industrial, 78395 San Luis Potosí, S.L.P.",444 799 0411,+524447990411,True,https://wa.me/524447990411,False,open,True,,,,http://www.transalber.com/,True,True,4.6,,transporte de carga,San Luis Potosi Mexico,2026-06-20,https://www.google.com/maps/place/Transportes+Alber+S.A.+de+C.V./data=!4m7!3m6!1s0x842aa378022b65bd:0xfc6c6b12951f5f7e!8m2!3d22.1138478!4d-100.9063707!16s%2Fg%2F1td6mzty!19sChIJvWUrAnijKoQRfl8flRJrbPw
C,7,Sitio web (formal) | Razón social formal | Horario publicado | Rating 4.8,Transportadora Petroquímica del Potosí S.A. de C.V.,Trucking company,True," Eje 126 110, Industrial San Luis, 78395 San Luis Potosí, S.L.P.",,,False,,False,open,True,,,,http://www.transpp.mx/,True,True,4.8,,transporte de carga,San Luis Potosi Mexico,2026-06-20,https://www.google.com/maps/place/Transportadora+Petroqu%C3%ADmica+del+Potos%C3%AD+S.A.+de+C.V./data=!4m7!3m6!1s0x842a992f20e6c743:0x8e7425e94edac98d!8m2!3d22.0884132!4d-100.8827133!16s%2Fg%2F1tdvkhk8!19sChIJQ8fmIC-ZKoQRjcnaTukldI4
A,6,Sitio web (formal) | Razón social formal | Horario publicado | Rating 4.0,"M & C REAL SOLUTIONS, S.C.",Real estate agency,True," Sierra Morena 496-Local 7, Bosques del Prado Nte., 20127 Aguascalientes, Ags.",449 145 1423,+524491451423,True,https://wa.me/524491451423,False,open,True,,,,http://www.inmobiliariamc.com.mx/,True,True,4.0,,inmobiliaria,Aguascalientes Mexico,2026-06-20,"https://www.google.com/maps/place/M+%26+C+REAL+SOLUTIONS,+S.C./data=!4m7!3m6!1s0x8429ee649622abef:0xf6f79dc20c437f7c!8m2!3d21.917389!4d-102.305835!16s%2Fg%2F11c5rvr23q!19sChIJ76silmTuKYQRfH9DDMKd9_Y"
A,6,Sitio web (formal) | Horario publicado | 24+ fotos (activo) | Rating 4.9,24/7 INMOBILIARIA,Real estate agency,True," Blvrd Antonio Ortiz Mena 3200, Mirador, Campestre-Lomas, 31206 Chihuahua, Chih.",614 411 0445,+526144110445,True,https://wa.me/526144110445,False,open,True,,,24,http://www.247inmobiliaria.com/,True,False,4.9,,inmobiliaria,Chihuahua Mexico,2026-06-20,https://www.google.com/maps/place/24%2F7+INMOBILIARIA/data=!4m7!3m6!1s0x86ea5cb5bb85a44b:0x8e5cf42233bc9877!8m2!3d28.6293564!4d-106.0979828!16s%2Fg%2F11gbfg8ncq!19sChIJS6SFu7Vc6oYRd5i8MyL0XI4
A,6,Sitio web (formal) | Razón social formal | Horario publicado | Rating 4.4,Grupo Sumeria - Inmobiliaria,Real estate agency,True," Av. Pedro Zuloaga 11602-int. PFZ105, Labor de terrazas, 31207 Chihuahua, Chih.",614 253 0531,+526142530531,True,https://wa.me/526142530531,False,open,True,,,,http://www.sumeriainmobiliaria.com/,True,True,4.4,,inmobiliaria,Chihuahua Mexico,2026-06-20,https://www.google.com/maps/place/Grupo+Sumeria+-+Inmobiliaria/data=!4m7!3m6!1s0x86ea43497696ece5:0x8e73bf4d9901ebbd!8m2!3d28.6035043!4d-106.1302326!16s%2Fg%2F11sm6x6nwd!19sChIJ5eyWdklD6oYRvesBmU2_c44
A,6,Horario publicado | Rating 4.7 | WhatsApp en Maps,Lumeria Residencial,Real estate agency,True," Montebello, Cerro de la Memoria 2083, Colinas de San Miguel, 80228 Culiacán Rosales, Sin.",667 336 2711,+526673362711,True,https://wa.me/526673361454?text=Hola!%20solicito%20informaci%C3%B3n%20de%20Lumeria%20desde%20google,True,open,True,,,,,False,False,4.7,,inmobiliaria,Culiacan Mexico,2026-06-20,https://www.google.com/maps/place/Lumeria+Residencial/data=!4m7!3m6!1s0x86bcd1ad2652fa5b:0xbd39530d0fdb75e0!8m2!3d24.7833625!4d-107.3914417!16s%2Fg%2F11f67y3gf_!19sChIJW_pSJq3RvIYR4HXbDw1TOb0
A,6,Sitio web (formal) | Razón social formal | Horario publicado | Rating 4.1,Grupo Une,Real estate agency,True," Calle, Osa Mayor no. 2523, Reserva Territorial Atlixcáyotl, 72820 Heroica Puebla de Zaragoza, Pue.",222 201 0002,+522222010002,True,https://wa.me/522222010002,False,open,True,,,,https://grupoune.com.mx/,True,True,4.1,,inmobiliaria,Puebla Mexico,2026-06-20,https://www.google.com/maps/place/Grupo+Une/data=!4m7!3m6!1s0x85cfc7ba54de8385:0x6a034d9b356f85a7!8m2!3d19.0333099!4d-98.2300208!16s%2Fg%2F11k23tht3y!19sChIJhYPeVLrHz4URp4VvNZtNA2o
A,6,Sitio web (formal) | Razón social formal | Rating 5.0,Corporativo Alianza Inmobiliaria,Real estate agency,True," C. 25 Sur A, La Paz, 72160 Heroica Puebla de Zaragoza, Pue.",222 513 8870,+522225138870,True,https://wa.me/522225138870,False,open,False,,,,https://cainmobiliaria.mx/,True,True,5.0,,inmobiliaria,Puebla Mexico,2026-06-20,https://www.google.com/maps/place/Corporativo+Alianza+Inmobiliaria/data=!4m7!3m6!1s0x673f1d1dbfc2a88b:0x536f6c76d1116107!8m2!3d19.0504223!4d-98.2192355!16s%2Fg%2F11mz9zs551!19sChIJi6jCvx0dP2cRB2ER0XZsb1M
A,6,Sitio web (formal) | Razón social formal | Horario publicado | Rating 4.3,Grupo zuksa,Commercial real estate agency,True," Final de la calle, Jalapa 3285, Neidhart, 22020 Tijuana, B.C.",664 621 1113,+526646211113,True,https://wa.me/526646211113,False,open,True,,,,http://www.zuksa.net/,True,True,4.3,,inmobiliaria,Tijuana Mexico,2026-06-20,https://www.google.com/maps/place/Grupo+zuksa/data=!4m7!3m6!1s0x80d93819c23d434d:0x98e00f295425df3!8m2!3d32.5130831!4d-117.0133636!16s%2Fg%2F1tk_j_j9!19sChIJTUM9whk42YAR811ClfIAjgk
A,6,Sitio web (formal) | Razón social formal | Horario publicado | Rating 4.4,"""Jurídicos de la Península"" Abogados & Asociados",Legal services,True," Calle 21 x Calle 20, Chuburna de Hidalgo, 97203 Mérida, Yuc.",999 215 9734,+529992159734,True,https://wa.me/529992159734,False,open,True,,,,http://www.grupomerida.com.mx/,True,True,4.4,,despacho de abogados,Merida Mexico,2026-06-20,https://www.google.com/maps/place/%22Jur%C3%ADdicos+de+la+Pen%C3%ADnsula%22+Abogados+%26+Asociados/data=!4m7!3m6!1s0x8f56757ffc1159d3:0x91f6c7f8e80acce4!8m2!3d21.0116638!4d-89.6326014!16s%2Fg%2F11fhw860dw!19sChIJ01kR_H91Vo8R5MwK6PjH9pE
A,6,Sitio web (formal) | Razón social formal | Horario publicado | Rating 4.2,Despacho Acevedo y Asociados Scp,Law firm,True," C. 22 199 -F, García Ginerés, 97070 Mérida, Yuc.",999 920 2811,+529999202811,True,https://wa.me/529999202811,False,open,True,,,,http://despachoacevedoyasociados.com/,True,True,4.2,,despacho de abogados,Merida Mexico,2026-06-20,https://www.google.com/maps/place/Despacho+Acevedo+y+Asociados+Scp/data=!4m7!3m6!1s0x8f5673fa8c3812a3:0xab05070c8a414f8b!8m2!3d20.9892698!4d-89.6336103!16s%2Fg%2F1tdxrj31!19sChIJoxI4jPpzVo8Ri09BigwHBas
A,6,Sitio web (formal) | Razón social formal | Horario publicado | Rating 4.1,Bufete Jurídico Gratuito UAQ,Law firm,True," C. 16 de Septiembre 57, Centro, 76000 Santiago de Querétaro, Qro.",442 192 1200,+524421921200,True,https://wa.me/524421921200,False,open,True,,,,"https://tramitesdigitalesqro.mx/tramite_servicio/iniciar_tramite_servicio/419#:~:text=M%C3%B3dulo%2C-,optional,-Seguimiento%20a%20solicitudes",True,True,4.1,,despacho de abogados,Queretaro Mexico,2026-06-20,https://www.google.com/maps/place/Bufete+Jur%C3%ADdico+Gratuito+UAQ/data=!4m7!3m6!1s0x85d35b2ea8958e9f:0x914c5ddbb880a9e4!8m2!3d20.5952529!4d-100.3887262!16s%2Fg%2F11cmt_3cq_!19sChIJn46VqC5b04UR5KmAuNtdTJE
A,6,Horario publicado | Rating 4.9 | WhatsApp en Maps,Abogados en Toluca I Caraza Buffete Jurídico,Employment attorney,True," Venustiano Carranza Ote 500-Interior 103, Universidad, 50130 Toluca de Lerdo, Méx.",722 551 7573,+527225517573,True,http://wa.me/527225517573,True,open,True,,,,,False,False,4.9,,despacho de abogados,Toluca Mexico,2026-06-20,https://www.google.com/maps/place/Abogados+en+Toluca+I+Caraza+Buffete+Jur%C3%ADdico/data=!4m7!3m6!1s0x85cd89d8f2bdf96f:0x39fe619f8ae119f4!8m2!3d19.2788871!4d-99.6511848!16s%2Fg%2F11nnlwswf_!19sChIJb_m98tiJzYUR9Bnhip9h_jk
A,6,Sitio web (formal) | Razón social formal | Horario publicado | Rating 4.0,Bufete Jurídico Juan Nava Arellano,Law firm,True," Av. Sebastián Lerdo de Tejada, poniente, Segundo Piso No. 236, Centro, 50000 Toluca de Lerdo, Méx.",722 214 1415,+527222141415,True,https://wa.me/527222141415,False,open,True,,,,https://jnajuridico.com/,True,True,4.0,,despacho de abogados,Toluca Mexico,2026-06-20,https://www.google.com/maps/place/Bufete+Jur%C3%ADdico+Juan+Nava+Arellano/data=!4m7!3m6!1s0x85cd89c19f7dbbc1:0x99bca5955a5434b5!8m2!3d19.2928533!4d-99.6590021!16s%2Fg%2F1vtzhjzl!19sChIJwbt9n8GJzYURtTRUWpWlvJk
A,6,Sitio web (formal) | Razón social formal | Horario publicado | Rating 4.2,"González Carrillo y Matienzo, S.C.",Law firm,True," Calle Palmira 260 Piso 4, Del Pedregal, 78295 San Luis Potosí, S.L.P.",444 813 9514,+524448139514,True,https://wa.me/524448139514,False,open,True,,,,http://gcymabogados.com/,True,True,4.2,,despacho de abogados,San Luis Potosi Mexico,2026-06-20,"https://www.google.com/maps/place/Gonz%C3%A1lez+Carrillo+y+Matienzo,+S.C./data=!4m7!3m6!1s0x842a98de1a567d85:0xf972b1035b773127!8m2!3d22.1266476!4d-101.0212473!16s%2Fg%2F11c0rqdnm5!19sChIJhX1WGt6YKoQRJzF3WwOxcvk"
A,6,Sitio web (formal) | Razón social formal | Horario publicado | Rating 4.3,"Bufete de la Garza, S.C.",Lawyer,True," Humboldt 121, Col del Valle, 78200 San Luis Potosí, S.L.P.",444 811 4069,+524448114069,True,https://wa.me/524448114069,False,open,True,,,,http://www.bdlg.mx/,True,True,4.3,,despacho de abogados,San Luis Potosi Mexico,2026-06-20,"https://www.google.com/maps/place/Bufete+de+la+Garza,+S.C./data=!4m7!3m6!1s0x842a98cad0cce383:0xfdc8e6be2da86a40!8m2!3d22.1499545!4d-101.0059222!16s%2Fg%2F1tgpyj5w!19sChIJg-PM0MqYKoQRQGqoLb7myP0"
A,6,Sitio web (formal) | Razón social formal | Rating 4.9,Servicios Jurídicos Alianza S.C.,Law firm,True," Alfonso Humberto 103, Lindavista, 20270 Aguascalientes, Ags.",449 978 5217,+524499785217,True,https://wa.me/524499785217,False,open,False,,,,https://www.serviciosjuridicosalianzasc.com/,True,True,4.9,,despacho de abogados,Aguascalientes Mexico,2026-06-20,https://www.google.com/maps/place/Servicios+Jur%C3%ADdicos+Alianza+S.C./data=!4m7!3m6!1s0x8429edd63bf4fbe9:0xee576f5f5f42c5a2!8m2!3d21.8695368!4d-102.2931524!16s%2Fg%2F1tdqtvws!19sChIJ6fv0O9btKYQRosVCX19vV-4
A,6,Sitio web (formal) | Razón social formal | Horario publicado | Rating 4.3,Autotransportes Azteca Plus S.A. de C.V.,Trucking company,True," C. 39 Nte. 401, Ampliación Aquiles Serdán, Aquiles Serdán, 72140 Heroica Puebla de Zaragoza, Pue.",222 245 2818,+522222452818,True,https://wa.me/522222452818,False,open,True,,,,http://www.aztecaplus.com/,True,True,4.3,,transporte de carga,Puebla Mexico,2026-06-20,https://www.google.com/maps/place/Autotransportes+Azteca+Plus+S.A.+de+C.V./data=!4m7!3m6!1s0x85cfbf580e16fd63:0x103403706a0cf5d5!8m2!3d19.0619684!4d-98.2244708!16s%2Fg%2F1ptw457vw!19sChIJY_0WDli_z4UR1fUManADNBA
A,6,Sitio web (formal) | Razón social formal | Horario publicado | Rating 4.4,Super Transporte Internacional S.A. de C.V.,Transportation service,True," Eje 128 128, Zona Industrial, 78290 San Luis Potosí, S.L.P.",444 824 1318,+524448241318,True,https://wa.me/524448241318,False,open,True,,,,http://www.sti.com.mx/,True,True,4.4,,transporte de carga,San Luis Potosi Mexico,2026-06-20,https://www.google.com/maps/place/Super+Transporte+Internacional+S.A.+de+C.V./data=!4m7!3m6!1s0x842aa4a6a0df3cfd:0x1975528310cdf9a3!8m2!3d22.082197!4d-100.882599!16s%2Fg%2F1tn01k7c!19sChIJ_TzfoKakKoQRo_nNEINSdRk
A,6,Sitio web (formal) | Razón social formal | Horario publicado | Rating 4.0,"Losgra Transportes, S.A. de C.V.",Freight forwarding service,True," Fray Diego de La Magdalena 570, Col del Valle, 78250 San Luis Potosí, S.L.P.",444 833 5979,+524448335979,True,https://wa.me/524448335979,False,open,True,,,,http://losgra.com/,True,True,4.0,,transporte de carga,San Luis Potosi Mexico,2026-06-20,"https://www.google.com/maps/place/Losgra+Transportes,+S.A.+de+C.V./data=!4m7!3m6!1s0x842a98b54704be93:0xce6cfaa53a5927e9!8m2!3d22.1499187!4d-101.002185!16s%2Fg%2F1tctm331!19sChIJk74ER7WYKoQR6SdZOqX6bM4"
A,6,Sitio web (formal) | Razón social formal | Horario publicado | Rating 4.4,Autolineas América S.A. de C.V.,Transportation service,True," Eje 134 155, Zona Industrial, 78395 San Luis Potosí, S.L.P.",444 823 0455,+524448230455,True,https://wa.me/524448230455,False,open,True,,,,http://www.alasa.com/,True,True,4.4,,transporte de carga,San Luis Potosi Mexico,2026-06-20,https://www.google.com/maps/place/Autolineas+Am%C3%A9rica+S.A.+de+C.V./data=!4m7!3m6!1s0x842aa1fc97bbef9f:0xba6bcda8525d66!8m2!3d22.0679666!4d-100.8765809!16s%2Fg%2F1tff7yc9!19sChIJn--7l_yhKoQRZl1SqM1rugA
A,6,Sitio web (formal) | Razón social formal | Horario publicado | Rating 4.2,"Integral logistics In Transportation, S.A. De C.V.",Transportation service,True," Eje 128 s/n, Zona Industrial, 78395 San Luis Potosí, S.L.P.",444 824 0010,+524448240010,True,https://wa.me/524448240010,False,open,True,,,,https://www.logistica.mx/,True,True,4.2,,transporte de carga,San Luis Potosi Mexico,2026-06-20,"https://www.google.com/maps/place/Integral+logistics+In+Transportation,+S.A.+De+C.V./data=!4m7!3m6!1s0x842aa22c59477c5d:0xbb410386f24a3a42!8m2!3d22.076997!4d-100.89409!16s%2Fg%2F1tcwx12f!19sChIJXXxHWSyiKoQRQjpK8oYDQbs"
B,5,Sitio web (formal) | Horario publicado | Rating 4.9,Yucatán Premier,Real estate agency,True," C. 22 248, entre 27-A, Monterreal, 97133 Mérida, Yuc.",999 944 1214,+529999441214,True,https://wa.me/529999441214,False,open,True,,,,https://yucatanpremier.com.mx/,True,False,4.9,,inmobiliaria,Merida Mexico,2026-06-20,https://www.google.com/maps/place/Yucat%C3%A1n+Premier/data=!4m7!3m6!1s0x8f5677fe96c546c5:0x25c4062a5af2f9!8m2!3d21.0245482!4d-89.5955157!16s%2Fg%2F11sh4brgm_!19sChIJxUbFlv53Vo8R-fJaKgbEJQA
B,5,Sitio web (formal) | Horario publicado | Rating 4.9,Renta de Casas en Mérida - Inmobiliaria Abimerhi,Real estate agent,True," Calle 23 #196 x 14 Y 16, García Ginerés, 97070 Mérida, Yuc.",999 129 9676,+529991299676,True,https://wa.me/529991299676,False,open,True,,,,https://inmobiliariaenyucatan.com.mx/,True,False,4.9,,inmobiliaria,Merida Mexico,2026-06-20,https://www.google.com/maps/place/Renta+de+Casas+en+M%C3%A9rida+-+Inmobiliaria+Abimerhi/data=!4m7!3m6!1s0x8f56736b6315384d:0xd3fae017957802b7!8m2!3d20.9890152!4d-89.632226!16s%2Fg%2F11spx72lnh!19sChIJTTgVY2tzVo8RtwJ4lRfg-tM
B,5,Sitio web (formal) | Horario publicado | Rating 5.0,Terrenos en Venta en Mérida ECOLE Agencia Inmobiliaria en Mérida Yucatán,Real estate agency,True," Industrias No Contaminantes 12613, Sin Nombre de Col 27, 97110 Mérida, Yuc.",999 802 0459,+529998020459,True,https://wa.me/529998020459,False,open,True,,,,https://ecolecua.com.mx/,True,False,5.0,,inmobiliaria,Merida Mexico,2026-06-20,https://www.google.com/maps/place/Terrenos+en+Venta+en+M%C3%A9rida+ECOLE+Agencia+Inmobiliaria+en+M%C3%A9rida+Yucat%C3%A1n/data=!4m7!3m6!1s0x8f5675c976a53e1f:0xe1732a0cf546a142!8m2!3d21.052702!4d-89.6413759!16s%2Fg%2F11rcz073_3!19sChIJHz6ldsl1Vo8RQqFG9Qwqc-E
B,5,Sitio web (formal) | Horario publicado | Rating 4.9,IM Propiedades en Renta,Property administration service,True," C. 14 174a, México Oriente, 97137 Mérida, Yuc.",999 900 5799,+529999005799,True,https://wa.me/529999005799,False,open,True,,,,http://inmobiliariamerida.com/,True,False,4.9,,inmobiliaria,Merida Mexico,2026-06-20,https://www.google.com/maps/place/IM+Propiedades+en+Renta/data=!4m7!3m6!1s0x8f5676cc70f539b5:0x7b193e31ee1c67b5!8m2!3d21.0023253!4d-89.6013444!16s%2Fg%2F11dfj3gpmj!19sChIJtTn1cMx2Vo8RtWcc7jE-GXs
B,5,Sitio web (formal) | Horario publicado | Rating 4.8,FACTOR COMERCIAL INMOBILIARIA,Real estate agency,True," C. 55 292-x 48 y 46, Francisco de Montejo, 97203 Mérida, Yuc.",999 151 2851,+529991512851,True,https://wa.me/529991512851,False,open,True,,,,http://grupoinmobiliariomerida.com/,True,False,4.8,,inmobiliaria,Merida Mexico,2026-06-20,https://www.google.com/maps/place/FACTOR+COMERCIAL+INMOBILIARIA/data=!4m7!3m6!1s0x8f5675c0e693deab:0xe07d5bb0335c0848!8m2!3d21.0268475!4d-89.6472149!16s%2Fg%2F11gyz4fmr8!19sChIJq96T5sB1Vo8RSAhcM7BbfeA
B,5,Sitio web (formal) | Horario publicado | Rating 5.0,Studio Inmobiliario,Real estate agency,True," C. 27 254, entre 26 y 28, Miguel Alemán, 97145 Mérida, Yuc.",999 217 9473,+529992179473,True,https://wa.me/529992179473,False,open,True,,,,https://www.elstudioinmobiliario.com/,True,False,5.0,,inmobiliaria,Merida Mexico,2026-06-20,https://www.google.com/maps/place/Studio+Inmobiliario/data=!4m7!3m6!1s0x8f5671f810f2a51f:0x60bc76a5b919ea96!8m2!3d20.9887531!4d-89.601763!16s%2Fg%2F11y0r9tkm0!19sChIJH6XyEPhxVo8RluoZuaV2vGA
B,5,Sitio web (formal) | Horario publicado | Rating 4.8,Base Cúbica Inmobiliaria en Mérida Yucatán,Commercial real estate agency,True," calle 7 y Calle 5 257, entre Calle 10, Vista Alegre Nte, 97130 Mérida, Yuc.",999 286 7299,+529992867299,True,https://wa.me/529992867299,False,open,True,,,,https://www.basecubica.com/,True,False,4.8,,inmobiliaria,Merida Mexico,2026-06-20,https://www.google.com/maps/place/Base+C%C3%BAbica+Inmobiliaria+en+M%C3%A9rida+Yucat%C3%A1n/data=!4m7!3m6!1s0x8f5676d20afa3c6f:0xba13ad914e331b7d!8m2!3d21.0254669!4d-89.5748163!16s%2Fg%2F11f1234l0x!19sChIJbzz6CtJ2Vo8RfRszTpGtE7o
B,5,Sitio web (formal) | Horario publicado | Rating 5.0,DEY - Departamentos en Yucatán,Real estate agency,True," calle 69a entre Mérida 2000 y 128b, Bosques del Poniente, 97246 Mérida, 97246 Méridaa, Yuc.",999 492 1948,+529994921948,True,https://wa.me/529994921948,False,open,True,,,,https://departamentosenyucatan.com/,True,False,5.0,,inmobiliaria,Merida Mexico,2026-06-20,https://www.google.com/maps/place/DEY+-+Departamentos+en+Yucat%C3%A1n/data=!4m7!3m6!1s0x8f5673de58efff1d:0x90aec806b35b6977!8m2!3d20.9765863!4d-89.6639855!16s%2Fg%2F11z8qz76js!19sChIJHf_vWN5zVo8Rd2lbswbIrpA
B,5,Sitio web (formal) | Horario publicado | Rating 5.0,"Inmobiliaria en Mérida, Yucatán- Onza Inmobiliaria",Real estate agency,True," C. 14-A 301, entre Av. Yucatán y 17-A, Paraiso Maya, Maya, 97134 Mérida, Yuc.",999 757 3149,+529997573149,True,https://wa.me/529997573149,False,open,True,,,,http://www.onzainmobiliaria.com/,True,False,5.0,,inmobiliaria,Merida Mexico,2026-06-20,"https://www.google.com/maps/place/Inmobiliaria+en+M%C3%A9rida,+Yucat%C3%A1n-+Onza+Inmobiliaria/data=!4m7!3m6!1s0x8f567187e5cdf661:0xce76e27a96e74600!8m2!3d21.0194304!4d-89.5685187!16s%2Fg%2F11g0tkrmqb!19sChIJYfbN5YdxVo8RAEbnlnrids4"
B,5,Sitio web (formal) | Horario publicado | Rating 4.8,Merida Living Real Estate,Real estate agency,True," Calle 55 589 78 Merida Centro Centro, C. 78 #589, Centro, 97000 Mérida, Yuc.",999 216 8413,+529992168413,True,https://wa.me/529992168413,False,open,True,,,,http://www.meridalivingrealestate.com/,True,False,4.8,,inmobiliaria,Merida Mexico,2026-06-20,https://www.google.com/maps/place/Merida+Living+Real+Estate/data=!4m7!3m6!1s0x8f56733b2b8ba9ed:0xdd48e98408ba43bb!8m2!3d20.9736367!4d-89.6339787!16s%2Fg%2F11h5n5np93!19sChIJ7amLKztzVo8Ru0O6CITpSN0
B,5,Sitio web (formal) | Horario publicado | Rating 4.9,Privium Inmobiliaria,Real estate agency,True," C 24 #104, entre 23 y 25, Col. México, 97125 Mérida, Yuc.",999 242 4993,+529992424993,True,https://wa.me/529992424993,False,open,True,,,,https://www.privium.com.mx/,True,False,4.9,,inmobiliaria,Merida Mexico,2026-06-20,https://www.google.com/maps/place/Privium+Inmobiliaria/data=!4m7!3m6!1s0x8f567789f2e22347:0x635fbde63e9fa373!8m2!3d21.0012387!4d-89.6126303!16s%2Fg%2F11ngssrmq1!19sChIJRyPi8ol3Vo8Rc6OfPua9X2M
