tier,lead_score,lead_reasons,name,category,cat_fit,address,phone,phone_e164,phone_valid,whatsapp,wa_listed,business_status,has_hours,last_review,review_age_days,photos,website,has_website,formal_name,rating,reviews,search_query,search_location,scraped_date,maps_url
C,5,Sitio web (formal) | Horario publicado | Rating 5.0,Comercializadora del Centro,Electronics store,," Magnolia 59, Guerrero, Cuauhtémoc, 06300 Ciudad de México, CDMX",,,False,,False,open,True,,,,https://comercializadora-del-centro.ueniweb.com/?utm_campaign=gmb,True,False,5.0,,comercializadora,Ciudad de Mexico,2026-06-20,https://www.google.com/maps/place/Comercializadora+del+Centro/data=!4m7!3m6!1s0x85d1f914cd4a353d:0xed6875dc1b196e11!8m2!3d19.4427457!4d-99.1423075!16s%2Fg%2F11fnb_lmcy!19sChIJPTVKzRT50YUREW4ZG9x1aO0
B,5,Sitio web (formal) | Horario publicado | Rating 4.8,JAÉN COMERCIALIZADORA,Tool store,," Dr. Balmis 71-A, Doctores, Cuauhtémoc, 06720 Ciudad de México, CDMX",55 7463 8032,+525574638032,True,https://wa.me/525574638032,False,open,True,,,,https://www.jaencomercializadora.com/,True,False,4.8,,comercializadora,Ciudad de Mexico,2026-06-20,https://www.google.com/maps/place/JA%C3%89N+COMERCIALIZADORA/data=!4m7!3m6!1s0x85d1ff2d83eef371:0x7b341e7b2862cbdf!8m2!3d19.4146613!4d-99.146987!16s%2Fg%2F11h0c0fm6r!19sChIJcfPugy3_0YUR38tiKHseNHs
B,5,Sitio web (formal) | Razón social formal | Horario publicado,Comercializadora de Productos Sustentables Garza SA de CV,Store,," División del Sur 5024, Plutarco Elías Calles, 64108 Monterrey, N.L.",81 4737 0137,+528147370137,True,https://wa.me/528147370137,False,open,True,,,,http://www.comercializadoragarza.com.mx/,True,True,3.8,,comercializadora,Monterrey Mexico,2026-06-20,https://www.google.com/maps/place/Comercializadora+de+Productos+Sustentables+Garza+SA+de+CV/data=!4m7!3m6!1s0x8662966497450891:0x70deb3522dfc1df3!8m2!3d25.7516422!4d-100.389923!16s%2Fg%2F1pw3xzfww!19sChIJkQhFl2SWYoYR8x38LVKz3nA
B,5,Sitio web (formal) | Horario publicado | Rating 5.0,Comercializadora ADM,Industrial equipment supplier,," C. Alfonso Esparza Oteo 340, Morelos, 64180 Monterrey, N.L.",81 2609 9093,+528126099093,True,https://wa.me/528126099093,False,open,True,,,,https://www.facebook.com/comercializadoraadm,True,False,5.0,,comercializadora,Monterrey Mexico,2026-06-20,https://www.google.com/maps/place/Comercializadora+ADM/data=!4m7!3m6!1s0xa835ab4eff1684b:0x42bc5773cdb92cd7!8m2!3d25.7196899!4d-100.3481009!16s%2Fg%2F11tmhmryc4!19sChIJS2jx77RagwoR1yy5zXNXvEI
B,5,Sitio web (formal) | Horario publicado | Rating 4.8,UnoPromo,Promotional products supplier,," Jacaranda 361, Del Prado, 64410 Monterrey, N.L.",81 8374 0599,+528183740599,True,https://wa.me/528183740599,False,open,True,,,,https://www.unopromo.mx/,True,False,4.8,,comercializadora,Monterrey Mexico,2026-06-20,https://www.google.com/maps/place/UnoPromo/data=!4m7!3m6!1s0x866295a2def6c929:0xd63a5e8cc9e748da!8m2!3d25.7011772!4d-100.3144222!16s%2Fg%2F1vn9pj43!19sChIJKcn23qKVYoYR2kjnyYxeOtY
B,5,Sitio web (formal) | Horario publicado | Rating 4.8,Limón con Chile Agencia de Marketing Digital,Marketing agency,," Corporativo Antara I, Av. Ejército Nacional Mexicano 843-B, Granada, Miguel Hidalgo, 11520 Ciudad de México, CDMX",81 2474 8842,+528124748842,True,https://wa.me/528124748842,False,open,True,,,,https://www.limonconchile.com/,True,False,4.8,,agencia de marketing,Ciudad de Mexico,2026-06-20,https://www.google.com/maps/place/Lim%C3%B3n+con+Chile+Agencia+de+Marketing+Digital/data=!4m7!3m6!1s0x85d1ff719affffff:0x65a4539319b63cfc!8m2!3d19.4395226!4d-99.2029327!16s%2Fg%2F11f4ld5rl_!19sChIJ____mnH_0YUR_Dy2GZNTpGU
B,5,Sitio web (formal) | Horario publicado | Rating 5.0,Rmarketing,Advertising agency,," Lago Alberto 369-Sec I, Anáhuac I Secc, Miguel Hidalgo, 11320 Ciudad de México, CDMX",229 670 1035,+522296701035,True,https://wa.me/522296701035,False,open,True,,,,http://www.rmarketing.com.mx/,True,False,5.0,,agencia de marketing,Ciudad de Mexico,2026-06-20,https://www.google.com/maps/place/Rmarketing/data=!4m7!3m6!1s0x85d1f90043390eab:0x5505590325db387e!8m2!3d19.4386517!4d-99.1805212!16s%2Fg%2F11z3xrzk8g!19sChIJqw45QwD50YURfjjbJQNZBVU
B,5,Sitio web (formal) | Horario publicado | Rating 5.0,Elogia - Agencia de Marketing Digital,Advertising agency,," Avenida Homero 418 Planta 12º, Polanco, Miguel Hidalgo, 11560 Ciudad de México, CDMX",55 1168 9613,+525511689613,True,https://wa.me/525511689613,False,open,True,,,,https://elogia.net/?utm_source=google&utm_medium=organic&utm_campaign=gmb,True,False,5.0,,agencia de marketing,Ciudad de Mexico,2026-06-20,https://www.google.com/maps/place/Elogia+-+Agencia+de+Marketing+Digital/data=!4m7!3m6!1s0x85d2021d4faf7b93:0x38ad4cc24ecf7d51!8m2!3d19.4352664!4d-99.1878129!16s%2Fg%2F12m91k7cz!19sChIJk3uvTx0C0oURUX3PTsJMrTg
B,5,Sitio web (formal) | Horario publicado | Rating 4.7,Dilo Digital MX | Agencia de Marketing Digital | Agencia Creativa | Estrategias de Google ads,Marketing agency,," Av. P.º de la Reforma 296, Juárez, Cuauhtémoc, 06500 Ciudad de México, CDMX",55 9244 1070,+525592441070,True,https://wa.me/525592441070,False,open,True,,,,http://www.dilodigitalmx.com/,True,False,4.7,,agencia de marketing,Ciudad de Mexico,2026-06-20,https://www.google.com/maps/place/Dilo+Digital+MX+%7C+Agencia+de+Marketing+Digital+%7C+Agencia+Creativa+%7C+Estrategias+de+Google+ads/data=!4m7!3m6!1s0x85d1ff079c8c1d7b:0xa787b5f5043943e7!8m2!3d19.4272652!4d-99.1651823!16s%2Fg%2F11l7qzs5vs!19sChIJex2MnAf_0YUR50M5BPW1h6c
B,5,Sitio web (formal) | Horario publicado | Rating 5.0,"oK-Agencia Marketing, diseño y publicidad",Marketing agency,," Bahía de Ballenas 57-Int 102, Verónica Anzúres, Miguel Hidalgo, 11300 Ciudad de México, CDMX",55 2951 1082,+525529511082,True,https://wa.me/525529511082,False,open,True,,,,https://ok-agencia.com/,True,False,5.0,,agencia de marketing,Ciudad de Mexico,2026-06-20,"https://www.google.com/maps/place/oK-Agencia+Marketing,+dise%C3%B1o+y+publicidad/data=!4m7!3m6!1s0x85d1f8cfc9239d1f:0x5ee43b3f93a1c50d!8m2!3d19.4367265!4d-99.1776137!16s%2Fg%2F11cncl5f1x!19sChIJH50jyc_40YURDcWhkz875F4"
B,5,Sitio web (formal) | Horario publicado | Rating 5.0,Avanza marketing digital,Marketing agency,," Lago de Patzcuaro 43, Anáhuac I Secc., Anáhuac I Secc, Miguel Hidalgo, 11320 Ciudad de México, CDMX",55 1151 9883,+525511519883,True,https://wa.me/525511519883,False,open,True,,,,http://www.fastwebdesing.com/,True,False,5.0,,agencia de marketing,Ciudad de Mexico,2026-06-20,https://www.google.com/maps/place/Avanza+marketing+digital/data=!4m7!3m6!1s0x85d1f9f543b20bc1:0x422cfef7ec62bd10!8m2!3d19.4445697!4d-99.171989!16s%2Fg%2F11h4dx68bw!19sChIJwQuyQ_X50YUREL1i7Pf-LEI
B,5,Sitio web (formal) | Horario publicado | Rating 5.0,Coriolano,Marketing agency,," Av Francisco I. Madero, Centro Histórico de la Cdad. de México, Centro, Cuauhtémoc, 06000 Ciudad de México, CDMX",56 1199 9444,+525611999444,True,https://wa.me/525611999444,False,open,True,,,,https://coriolano.net/bio,True,False,5.0,,agencia de marketing,Ciudad de Mexico,2026-06-20,https://www.google.com/maps/place/Coriolano/data=!4m7!3m6!1s0x85d1f9c390fc9a75:0xa626817619cc1e10!8m2!3d19.4341288!4d-99.1408201!16s%2Fg%2F11h3ddzpt3!19sChIJdZr8kMP50YUREB7MGXaBJqY
B,5,Sitio web (formal) | Horario publicado | Rating 4.9,Agencia Dinamita,Marketing agency,," Av. Tamaulipas 150-1301, Hipódromo, Cuauhtémoc, 06140 Ciudad de México, CDMX",55 3687 4453,+525536874453,True,https://wa.me/525536874453,False,open,True,,,,https://www.agenciadinamita.com/,True,False,4.9,,agencia de marketing,Ciudad de Mexico,2026-06-20,https://www.google.com/maps/place/Agencia+Dinamita/data=!4m7!3m6!1s0x85d1ff42f52e37df:0x3145f456f9e22f98!8m2!3d19.4090696!4d-99.1758806!16s%2Fg%2F11c1v11nvs!19sChIJ3zcu9UL_0YURmC_i-Vb0RTE
B,5,Sitio web (formal) | Horario publicado | Rating 4.8,Agencia SEO en México,Marketing agency,," Río Danubio 51-Piso 4, Cuauhtémoc, 06500 Cuauhtémoc, CDMX",55 8854 8321,+525588548321,True,https://wa.me/525588548321,False,open,True,,,,https://www.seoenmexico.com/,True,False,4.8,,agencia de marketing,Ciudad de Mexico,2026-06-20,https://www.google.com/maps/place/Agencia+SEO+en+M%C3%A9xico/data=!4m7!3m6!1s0x85d1f97a893802f9:0x8846ca140097bd92!8m2!3d19.4319615!4d-99.1688753!16s%2Fg%2F11s42wyj4j!19sChIJ-QI4iXr50YURkr2XABTKRog
B,5,Sitio web (formal) | Horario publicado | Rating 4.5,SUBE Agencia Digital (Central Espacial),Internet marketing service,," C. Bahia de Sta. Barbara 177, Verónica Anzúres, Miguel Hidalgo, 11300 Ciudad de México, CDMX",55 4169 6343,+525541696343,True,https://wa.me/525541696343,False,open,True,,,,http://subeagenciadigital.com/,True,False,4.5,,agencia de marketing,Ciudad de Mexico,2026-06-20,https://www.google.com/maps/place/SUBE+Agencia+Digital+%28Central+Espacial%29/data=!4m7!3m6!1s0x85d1f8b49d98fee3:0x5558868f7c6f1a2f!8m2!3d19.4348129!4d-99.1723963!16s%2Fg%2F11ggs_zm48!19sChIJ4_6YnbT40YURLxpvfI-GWFU
B,5,Sitio web (formal) | Horario publicado | Rating 4.9,Eledone Mx,Marketing agency,," Calz. Gral. Mariano Escobedo 510 - 801, Chapultepec Morales, Anzures, Miguel Hidalgo, 11590 Ciudad de México, CDMX",56 1199 9444,+525611999444,True,https://wa.me/525611999444,False,open,True,,,,https://eledone.com.mx/,True,False,4.9,,agencia de marketing,Ciudad de Mexico,2026-06-20,https://www.google.com/maps/place/Eledone+Mx/data=!4m7!3m6!1s0x85d1f9f21982940f:0x207f8ff034f4f31c!8m2!3d19.431866!4d-99.1810865!16s%2Fg%2F11nnvjfg0w!19sChIJD5SCGfL50YURHPP0NPCPfyA
B,5,Sitio web (formal) | Horario publicado | Rating 5.0,Digital Marketing Agency | SEO & SEM,Marketing agency,," Calz. Gral. Mariano Escobedo 526, Anzures, Miguel Hidalgo, 11590 Ciudad de México, CDMX",55 3123 0809,+525531230809,True,https://wa.me/525531230809,False,open,True,,,,https://digitalmta.com.mx/,True,False,5.0,,agencia de marketing,Ciudad de Mexico,2026-06-20,https://www.google.com/maps/place/Digital+Marketing+Agency+%7C+SEO+%26+SEM/data=!4m7!3m6!1s0x85d1f90a67c448f3:0x7d2817b754320a25!8m2!3d19.4310787!4d-99.1806103!16s%2Fg%2F11z6wct90z!19sChIJ80jEZwr50YURJQoyVLcXKH0
B,5,Sitio web (formal) | Horario publicado | Rating 4.9,"Kubo Digital - Think, Create, Innovate",E commerce agency,," Av. Nuevo León 135-Piso 6, Hipódromo, Cuauhtémoc, 06100 Ciudad de México, CDMX",55 7258 4884,+525572584884,True,https://wa.me/525572584884,False,open,True,,,,https://www.kubodigital.mx/,True,False,4.9,,agencia de marketing,Ciudad de Mexico,2026-06-20,"https://www.google.com/maps/place/Kubo+Digital+-+Think,+Create,+Innovate/data=!4m7!3m6!1s0x85d1ff47e0455555:0x8f56065c94986775!8m2!3d19.4091778!4d-99.1729665!16s%2Fg%2F11h3_jgg99!19sChIJVVVF4Ef_0YURdWeYlFwGVo8"
B,5,Sitio web (formal) | Horario publicado | Rating 5.0,"Holográfico, agencia de publicidad y diseño digital | Guadalajara",Marketing agency,," Av Unión 163, Col Americana, Lafayette, 44160 Guadalajara, Jal.",33 4789 4890,+523347894890,True,https://wa.me/523347894890,False,open,True,,,,https://holografico.mx/guadalajara,True,False,5.0,,agencia de marketing,Guadalajara Mexico,2026-06-20,"https://www.google.com/maps/place/Hologr%C3%A1fico,+agencia+de+publicidad+y+dise%C3%B1o+digital+%7C+Guadalajara/data=!4m7!3m6!1s0x8428af3213b65375:0xbe729657ead61f85!8m2!3d20.6733631!4d-103.373416!16s%2Fg%2F11xly691vw!19sChIJdVO2EzKvKIQRhR_W6leWcr4"
B,5,Sitio web (formal) | Horario publicado | Rating 4.9,Mercadata,Marketing agency,," C. Calderón de la Barca 76, Arcos Vallarta, 44130 Guadalajara, Jal.",33 1014 4124,+523310144124,True,https://wa.me/523310144124,False,open,True,,,,https://www.marketingdigitalguadalajara.com/,True,False,4.9,,agencia de marketing,Guadalajara Mexico,2026-06-20,https://www.google.com/maps/place/Mercadata/data=!4m7!3m6!1s0x8428acf52f3f6a51:0xcfa8f53e04b3e3a6!8m2!3d20.6738062!4d-103.3787886!16s%2Fg%2F11dxbdvvcc!19sChIJUWo_L_WsKIQRpuOzBD71qM8
B,5,Sitio web (formal) | Horario publicado | Rating 5.0,Agencia SEO CDMX,Marketing agency,," Av. P.º de la Reforma 45, Cuauhtémoc, 06030 Cuauhtémoc, CDMX",56 6412 3654,+525664123654,True,https://wa.me/525664123654,False,open,True,,,,https://korde.com.mx/,True,False,5.0,,agencia de marketing,Guadalajara Mexico,2026-06-20,https://www.google.com/maps/place/Agencia+SEO+CDMX/data=!4m7!3m6!1s0x85d1f990f085f3e7:0xd9a42cf91d8a9c2c!8m2!3d19.4342762!4d-99.1532042!16s%2Fg%2F11w9nh0rjm!19sChIJ5_OF8JD50YURLJyKHfkspNk
B,5,Sitio web (formal) | Horario publicado | Rating 4.8,Minimalist Agency,Advertising agency,," Guadalajara 7, Roma Nte., Cuauhtémoc, 06700 Ciudad de México, CDMX",729 164 2502,+527291642502,True,https://wa.me/527291642502,False,open,True,,,,https://www.minimalist.mx/,True,False,4.8,,agencia de marketing,Guadalajara Mexico,2026-06-20,https://www.google.com/maps/place/Minimalist+Agency/data=!4m7!3m6!1s0x85d1ff69c7fa8da9:0xc4cb6a08efa14516!8m2!3d19.4209942!4d-99.1731327!16s%2Fg%2F11c1xqh7rs!19sChIJqY36x2n_0YURFkWh7whqy8Q
B,5,Sitio web (formal) | Horario publicado | Rating 4.6,MKTi Agencia de Marketing Digital,Internet marketing service,," Pompeya 2918, Prados Providencia, 44670 Guadalajara, Jal.",33 1617 7293,+523316177293,True,https://wa.me/523316177293,False,open,True,,,,https://mkti.mx/?utm_source=google_maps&utm_medium=maps,True,False,4.6,,agencia de marketing,Guadalajara Mexico,2026-06-20,https://www.google.com/maps/place/MKTi+Agencia+de+Marketing+Digital/data=!4m7!3m6!1s0x8428ae0e4db221eb:0xd0c865baaf0b6899!8m2!3d20.690922!4d-103.386021!16s%2Fg%2F11b7hcc66t!19sChIJ6yGyTQ6uKIQRmWgLr7plyNA
B,5,Sitio web (formal) | Horario publicado | Rating 4.9,Puntoasterisco,Advertising agency,," Av. Miguel Hidalgo y Costilla 1995-Piso 5 Oficina 9, Ladron De Guevara, 44600 Guadalajara, Jal.",33 3121 2655,+523331212655,True,https://wa.me/523331212655,False,open,True,,,,http://www.puntoasterisco.com/,True,False,4.9,,agencia de marketing,Guadalajara Mexico,2026-06-20,https://www.google.com/maps/place/Puntoasterisco/data=!4m7!3m6!1s0x8428ae80594731a3:0xe6951a659735481!8m2!3d20.6763414!4d-103.3810673!16s%2Fg%2F1td5rlk1!19sChIJozFHWYCuKIQRgVRzWaZRaQ4
B,5,Sitio web (formal) | Horario publicado | Rating 4.9,Caragu - Agencia de IA Marketing,Advertising agency,," Av Montevideo 2661, Providencia, 44630 Guadalajara, Jal.",33 2456 8110,+523324568110,True,https://wa.me/523324568110,False,open,True,,,,https://caragudigital.com/,True,False,4.9,,agencia de marketing,Guadalajara Mexico,2026-06-20,https://www.google.com/maps/place/Caragu+-+Agencia+de+IA+Marketing/data=!4m7!3m6!1s0x8428af1194c55555:0xe34ffdd02e2bcc24!8m2!3d20.7027012!4d-103.382445!16s%2Fg%2F11tj97lt6g!19sChIJVVXFlBGvKIQRJMwrLtD9T-M
B,5,Sitio web (formal) | Horario publicado | Rating 4.9,NIMBUS CREA,Marketing agency,,,33 1065 9186,+523310659186,True,https://wa.me/523310659186,False,open,True,,,,https://www.nimbuscrea.com/,True,False,4.9,,agencia de marketing,Guadalajara Mexico,2026-06-20,https://www.google.com/maps/place/NIMBUS+CREA/data=!4m7!3m6!1s0x8428add501d62395:0x97d58b8beb739c50!8m2!3d20.6892272!4d-103.3754235!16s%2Fg%2F11hct_7b3_!19sChIJlSPWAdWtKIQRUJxz64uL1Zc
B,5,Sitio web (formal) | Horario publicado | Rating 5.0,Neréa Digital,Marketing agency,," C. Onix 2635, Victoria, 45089 Guadalajara, Jal.",33 3850 5354,+523338505354,True,https://wa.me/523338505354,False,open,True,,,,http://www.nereadigital.com/,True,False,5.0,,agencia de marketing,Guadalajara Mexico,2026-06-20,https://www.google.com/maps/place/Ner%C3%A9a+Digital/data=!4m7!3m6!1s0x8428ada6d077acbd:0xd9e6831d43ed03e5!8m2!3d20.6461751!4d-103.4014908!16s%2Fg%2F11kjj1d7w0!19sChIJvax30KatKIQR5QPtQx2D5tk
B,5,Sitio web (formal) | Horario publicado | Rating 5.0,Blueberry - Agencia de Marketing y Publicidad Digital,Marketing agency,," Av. Rubén Darío 586-Int 6, Prados Providencia, 44670 Guadalajara, Jal.",33 3947 3616,+523339473616,True,https://wa.me/523339473616,False,open,True,,,,https://blueberry.mx/,True,False,5.0,,agencia de marketing,Guadalajara Mexico,2026-06-20,https://www.google.com/maps/place/Blueberry+-+Agencia+de+Marketing+y+Publicidad+Digital/data=!4m7!3m6!1s0x8428af0c5268d085:0x48e024bdbb3e9968!8m2!3d20.685758!4d-103.385078!16s%2Fg%2F11pzx8cp9d!19sChIJhdBoUgyvKIQRaJk-u70k4Eg
B,5,Sitio web (formal) | Horario publicado | Rating 5.0,GDL Digital,Advertising agency,," Av Faro 2350, Verde Valle, 44550, Piso 3 Oficina 3K1, 44550 Guadalajara, Jal.",33 3027 3949,+523330273949,True,https://wa.me/523330273949,False,open,True,,,,https://www.gdldigital.com/,True,False,5.0,,agencia de marketing,Guadalajara Mexico,2026-06-20,https://www.google.com/maps/place/GDL+Digital/data=!4m7!3m6!1s0x8428afc48135dbb7:0xc63ce41b2d0e9c4f!8m2!3d20.6516105!4d-103.389816!16s%2Fg%2F11q95zg1kc!19sChIJt9s1gcSvKIQRT5wOLRvkPMY
B,5,Sitio web (formal) | Horario publicado | Rating 5.0,Agencia Marketing Branding Guadalajara Jalisco,Marketing agency,," Av. Miguel Hidalgo y Costilla 2430, Vallarta Nte., 44690 Guadalajara, Jal.",55 4169 6716,+525541696716,True,https://wa.me/525541696716,False,open,True,,,,https://www.marketing-branding.com.mx/,True,False,5.0,,agencia de marketing,Guadalajara Mexico,2026-06-20,https://www.google.com/maps/place/Agencia+Marketing+Branding+Guadalajara+Jalisco/data=!4m7!3m6!1s0x8428afa5cbe8f7ed:0xb059fd94a29b4158!8m2!3d20.6769558!4d-103.3892139!16s%2Fg%2F11s5lqvsgb!19sChIJ7ffoy6WvKIQRWEGbopT9WbA
B,5,Sitio web (formal) | Horario publicado | Rating 4.6,EP Agencia,Marketing agency,," C. San Martin de Porres 3484, Jardines de Los Arcos, 44500 Guadalajara, Jal.",33 3317 7302,+523333177302,True,https://wa.me/523333177302,False,open,True,,,,http://www.epagencia.com/,True,False,4.6,,agencia de marketing,Guadalajara Mexico,2026-06-20,https://www.google.com/maps/place/EP+Agencia/data=!4m7!3m6!1s0x8428add5f675c845:0x6276537c949a5d89!8m2!3d20.6695384!4d-103.3991517!16s%2Fg%2F1tzgjyzf!19sChIJRch19tWtKIQRiV2alHxTdmI
B,5,Sitio web (formal) | Horario publicado | Rating 4.8,IMC Marketing,Marketing agency,," La Villa 1996 Int. 2A Campo de Polo, 44500 Guadalajara, Jal.",33 3560 9679,+523335609679,True,https://wa.me/523335609679,False,open,True,,,,http://www.imcmarketing.com.mx/,True,False,4.8,,agencia de marketing,Guadalajara Mexico,2026-06-20,https://www.google.com/maps/place/IMC+Marketing/data=!4m7!3m6!1s0x8428add7d58c828d:0x6e955a0cbe3ec94c!8m2!3d20.6620468!4d-103.3960295!16s%2Fg%2F1th6f4sg!19sChIJjYKM1detKIQRTMk-vgxalW4
B,5,Razón social formal | Horario publicado | Rating 4.7,Despacho Jurídico Contables Flores Bilchis y Asociados,Lawyer,True," Ballena 39, Verónica Anzúres, Miguel Hidalgo, 11300 Ciudad de México, CDMX",55 5260 3677,+525552603677,True,https://wa.me/525552603677,False,open,True,,,,,False,True,4.7,,despacho contable,Ciudad de Mexico,2026-06-20,https://www.google.com/maps/place/Despacho+Jur%C3%ADdico+Contables+Flores+Bilchis+y+Asociados/data=!4m7!3m6!1s0x85d1f8b188ade9b3:0xbf85045b36233e03!8m2!3d19.4374159!4d-99.176971!16s%2Fg%2F1vtzhk8p!19sChIJs-mtiLH40YURAz4jNlsEhb8
B,5,Razón social formal | Horario publicado | Rating 5.0,"Despacho Contable Fiscal HERFLO CONTADORES,S.C",Certified public accountant,True," Av. Pdte. Masaryk 111, Polanco, Polanco V Secc, Miguel Hidalgo, 11560 Ciudad de México, CDMX",55 5583 1106,+525555831106,True,https://wa.me/525555831106,False,open,True,,,,,False,True,5.0,,despacho contable,Ciudad de Mexico,2026-06-20,"https://www.google.com/maps/place/Despacho+Contable+Fiscal+HERFLO+CONTADORES,S.C/data=!4m7!3m6!1s0x85d1f9d558b1b04b:0xbe43fd9c95920353!8m2!3d19.4319472!4d-99.1860116!16s%2Fg%2F11gmwb_wk7!19sChIJS7CxWNX50YURUwOSlZz9Q74"
B,5,Sitio web (formal) | Horario publicado | Rating 4.7,Aguilar Báez Cárdenas y Compañía,Accountant,True," Río Tigris 94, Cuauhtémoc, 06500 Ciudad de México, CDMX",55 5533 1995,+525555331995,True,https://wa.me/525555331995,False,open,True,,,,http://www.despachocardenas.com/,True,False,4.7,,despacho contable,Ciudad de Mexico,2026-06-20,https://www.google.com/maps/place/Aguilar+B%C3%A1ez+C%C3%A1rdenas+y+Compa%C3%B1%C3%ADa/data=!4m7!3m6!1s0x85d1ff35514fb6cb:0x4c04d83bf8498712!8m2!3d19.4313049!4d-99.1673463!16s%2Fg%2F1tghpybn!19sChIJy7ZPUTX_0YUREodJ-DvYBEw
B,5,Sitio web (formal) | Horario publicado | Rating 5.0,Yume Asesores,Insurance broker,True," Bahía Perula 3, Verónica Anzúres, Miguel Hidalgo, 11300 Ciudad de México, CDMX",55 5250 5685,+525552505685,True,https://wa.me/525552505685,False,open,True,,,,http://www.yumeasesores.com/,True,False,5.0,,agencia de seguros,Ciudad de Mexico,2026-06-20,https://www.google.com/maps/place/Yume+Asesores/data=!4m7!3m6!1s0x85d1f8b17eb00001:0xa3dc8fc1ebf132d5!8m2!3d19.4378863!4d-99.1764101!16s%2Fg%2F11flrpckn5!19sChIJAQCwfrH40YUR1TLx68GP3KM
B,5,Sitio web (formal) | Horario publicado | Rating 4.8,Rastreator,Auto insurance agency,True," C. Varsovia 36, Juárez, Cuauhtémoc, 06600 Ciudad de México, CDMX",55 7590 1796,+525575901796,True,https://wa.me/525575901796,False,open,True,,,,http://www.rastreator.mx/,True,False,4.8,,agencia de seguros,Ciudad de Mexico,2026-06-20,https://www.google.com/maps/place/Rastreator/data=!4m7!3m6!1s0x85d1ff49dee27907:0x6b196fe92f65e1ad!8m2!3d19.424555!4d-99.1677457!16s%2Fg%2F11gf8fpync!19sChIJB3ni3kn_0YURreFlL-lvGWs
B,5,Sitio web (formal) | Horario publicado | Rating 4.8,SeguroSimple México,Insurance agency,True," Kelvin 27, Anzures, Miguel Hidalgo, 11590 Ciudad de México, CDMX",55 2601 4665,+525526014665,True,https://wa.me/525526014665,False,open,True,,,,https://www.segurosimple.com/mx,True,False,4.8,,agencia de seguros,Ciudad de Mexico,2026-06-20,https://www.google.com/maps/place/SeguroSimple+M%C3%A9xico/data=!4m7!3m6!1s0x85d1f9e1542bc955:0xc11ba4b406e11d0c!8m2!3d19.4346589!4d-99.1811017!16s%2Fg%2F11f770x5y5!19sChIJVckrVOH50YURDB3hBrSkG8E
B,5,Sitio web (formal) | Razón social formal | Horario publicado,"Protección Familiar Agente de Seguros y Fianzas, S.A. de C.V., CIUDAD DE MÉXICO",Insurance agency,True," Bahía de San Hipólito 43-Local 13 y 14, Anáhuac I Secc, Miguel Hidalgo, 11320 Ciudad de México, CDMX",55 6783 4626,+525567834626,True,https://wa.me/525567834626,False,open,True,,,,https://proteccionfamiliar.com.mx/,True,True,,,agencia de seguros,Ciudad de Mexico,2026-06-20,"https://www.google.com/maps/place/Protecci%C3%B3n+Familiar+Agente+de+Seguros+y+Fianzas,+S.A.+de+C.V.,+CIUDAD+DE+M%C3%89XICO/data=!4m7!3m6!1s0x64faf48c3f98c7b1:0x5d915e967959e45d!8m2!3d19.4400035!4d-99.1767779!16s%2Fg%2F11mrjl_gy5!19sChIJsceYP4z0-mQRXeRZeZZekV0"
B,5,Sitio web (formal) | Horario publicado | Rating 5.0,"Seguro Ahora , Romo y Romo",Insurance agency,True," Lago Alberto 442-Torre A Piso 5, Anáhuac I Secc, Miguel Hidalgo, 11320 Ciudad de México, CDMX",55 5260 7454,+525552607454,True,https://wa.me/525552607454,False,open,True,,,,http://www.seguroahora.mx/,True,False,5.0,,agencia de seguros,Ciudad de Mexico,2026-06-20,"https://www.google.com/maps/place/Seguro+Ahora+,+Romo+y+Romo/data=!4m7!3m6!1s0x85d1f8b1ec0c6ed9:0xfcc5ee7e7e985803!8m2!3d19.4387959!4d-99.1780518!16s%2Fg%2F11bythyg_3!19sChIJ2W4M7LH40YURA1iYfn7uxfw"
B,5,Sitio web (formal) | Horario publicado | Rating 5.0,ARC EXPERTOS EN SEGUROS,Insurance broker,True," Av. Marina Nacional 385, Verónica Anzúres, Miguel Hidalgo, 03230 Ciudad de México, CDMX",55 7100 2612,+525571002612,True,https://wa.me/525571002612,False,open,True,,,,https://www.arc-seguros.com/,True,False,5.0,,agencia de seguros,Ciudad de Mexico,2026-06-20,https://www.google.com/maps/place/ARC+EXPERTOS+EN+SEGUROS/data=!4m7!3m6!1s0x2fc8ce0dfe088b59:0x332c0d2479006de9!8m2!3d19.43768!4d-99.1724372!16s%2Fg%2F11ydl0gwff!19sChIJWYsI_g3OyC8R6W0AeSQNLDM
B,5,Sitio web (formal) | Horario publicado | Rating 4.9,AutoSeguros Ya,Auto insurance agency,True," Av. P.º de la Reforma 144, Juárez, Cuauhtémoc, 06600 Ciudad de México, CDMX",55 3182 7225,+525531827225,True,https://wa.me/525531827225,False,open,True,,,,https://www.autosegurosya.mx/,True,False,4.9,,agencia de seguros,Ciudad de Mexico,2026-06-20,https://www.google.com/maps/place/AutoSeguros+Ya/data=!4m7!3m6!1s0x85d21d5423e2e245:0x8247f449a3022998!8m2!3d19.4311134!4d-99.1579396!16s%2Fg%2F11c2pln7fw!19sChIJReLiI1Qd0oURmCkCo0n0R4I
